,Country,Mon,Tue,Wed,Thu,Fri,Sat,Sun
0,Syria,1.0610012377727505,0.983280806801001,0.9934425424643962,0.9663002476245509,1.0540183504611125,0.8651802891870979,1.2107457001734734
0,Taiwan,0.979762640804314,0.9728199544476949,0.9406159767988658,1.0682492452598213,1.2527778805777565,1.3119695267553584,0.9980727246462983
0,Tajikistan,0.5356481481481482,0.3932924563359346,1.1245495495495497,1.5456091454947292,1.1396875,0.6377777777777778,0.9088622291021672
0,Tanzania,0.7655555555555555,2.52475613899361,2.610042735042735,0.0,0.9423076923076923,0.0,0.1346153846153846
0,Thailand,0.9392076648196028,1.1869450398289554,1.0468845808928675,0.8851896841283611,1.113110316968692,1.1672422639429576,0.8490150866452834
0,TimorLeste,1.1326178451178452,1.3013788728632478,0.5639051808406647,1.4051971326164874,0.8790665064102564,0.5372668095578312,1.106060606060606
0,Togo,1.2787393162393164,1.0153490028490029,1.2817750677506774,1.1478454415954416,0.7664881850175967,0.6827743902439024,0.8838342213342214
0,Tonga,1.4,1.4,1.1666666666666667,0.0,1.1666666666666667,2.0,0.0
0,TrinidadandTobago,0.9704806642487108,0.963642227012957,1.089309983024445,0.8697256694407033,1.0165320358407695,1.1979299706168607,1.001697633994265
0,Tunisia,0.7675213497642366,1.6359067961506233,1.2101834572961803,0.9033451537839504,0.7528598998816337,1.0046302665439109,0.8051692983516865
0,Turkey,1.0331668528813776,1.0449069681773138,0.9986217630453312,1.0214608197031134,0.9600813746825159,0.9888156057189108,1.0336423122292067
0,Uganda,1.0920447179672321,0.8780801910279562,1.1141766320072515,1.0571129529619536,1.4377787055740692,0.6727324375429236,0.7830910147442953
0,Ukraine,0.634928910973672,1.157515884254941,1.2396486341441695,1.1656214658164623,1.1908361785480346,1.0758512622891085,0.7144647622078569
0,UnitedArabEmirates,1.0974568747722497,1.0381330042135195,1.0116533356585404,0.9166599959330356,1.1430106326357758,0.9875215124236655,1.0168354384869953
0,UnitedKingdom,0.546154015369142,1.4359591103877662,1.4584039495464076,1.2116863193050897,1.192155683005462,0.9225649714100271,0.42209148134846625
0,Uruguay,1.0648391724635722,1.3347011955205856,0.909647388664723,0.8992809230290344,0.8892149569107055,0.841416019444428,0.9936272882456982
0,US,0.8219565495545752,1.1996667891668114,1.5021802144446246,1.2536642576423964,1.233588774110492,0.7723209906309355,0.4566353490291635
0,Uzbekistan,0.7576041842310036,1.0659946793338004,1.2403344010707165,0.9773727890016257,1.0895022320236927,1.0278065089939865,1.029150748186955
0,Vanuatu,0.19444444444444445,0.5833333333333334,4.0,0.2916666666666667,1.0,0.5,0.0
0,Venezuela,0.8715010948186982,0.9800384617111342,1.124672097410901,1.078955487210576,1.1859818577480643,0.994484775512191,0.8551385028600401
0,Vietnam,1.0229363969364713,1.0086351217566984,1.0260279176849256,1.037712462581087,1.0703081985738618,0.9348322781590026,0.9081223925555987
0,WestBankandGaza,1.4675419252575137,1.2037062932510072,0.9875139059760966,0.838873927897593,0.8584316967794472,0.8522093692688193,0.7971747631599936
0,Yemen,0.9941913283100945,0.9775444617239696,1.030634081846836,1.040368892419322,0.959209025407736,0.7682778994475622,1.2872054189930557
0,Zambia,0.9109646001777529,1.058207264151974,0.857640679938588,1.0168837062663119,1.107407287936416,1.1212963229232948,0.9028963867203308
0,Zimbabwe,1.1400469656488545,1.2097741140817904,1.207942206235798,1.0923363561409563,1.0087180954310002,0.7067917671084628,0.669729242519377
