,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,Date
465,New Zealand,2021-11-01 04:22:01,-40.9006,174.886,6594,28.0,,,New Zealand,136.7416298631775,0.4246284501061571,2021-10-31
430,New Zealand,2020-11-02 05:25:04,-40.9006,174.886,1963,25.0,1857.0,81.0,New Zealand,40.70728229017553,1.273560876209883,2020-11-01
465,New Zealand,2021-11-02 04:22:03,-40.9006,174.886,6723,28.0,,,New Zealand,139.41673909162,0.4164807377658783,2021-11-01
430,New Zealand,2020-11-03 06:00:16,-40.9006,174.886,1968,25.0,1868.0,75.0,New Zealand,40.81096869437872,1.2703252032520325,2020-11-02
465,New Zealand,2021-11-03 06:22:09,-40.9006,174.886,6832,28.0,,,New Zealand,141.67710270324972,0.4098360655737705,2021-11-02
430,New Zealand,2020-11-04 05:25:09,-40.9006,174.886,1971,25.0,1873.0,73.0,New Zealand,40.87318053690064,1.2683916793505834,2020-11-03
465,New Zealand,2021-11-04 04:22:20,-40.9006,174.886,6972,28.0,,,New Zealand,144.58032202093926,0.4016064257028112,2021-11-03
430,New Zealand,2020-11-05 06:05:03,-40.9006,174.886,1973,25.0,1881.0,67.0,New Zealand,40.914655098581925,1.2671059300557526,2020-11-04
465,New Zealand,2021-11-05 04:21:54,-40.9006,174.886,7138,29.0,,,New Zealand,148.02271064048543,0.4062762678621462,2021-11-04
430,New Zealand,2020-11-06 05:24:55,-40.9006,174.886,1974,25.0,1905.0,44.0,New Zealand,40.93539237942256,1.266464032421479,2020-11-05
465,New Zealand,2021-11-06 04:21:51,-40.9006,174.886,7342,31.0,,,New Zealand,152.2531159319759,0.4222282756742032,2021-11-05
430,New Zealand,2020-11-07 05:24:52,-40.9006,174.886,1976,25.0,1908.0,43.0,New Zealand,40.97686694110384,1.2651821862348178,2020-11-06
465,New Zealand,2021-11-07 04:21:53,-40.9006,174.886,7456,31.0,,,New Zealand,154.6171659478088,0.4157725321888412,2021-11-06
430,New Zealand,2020-11-08 05:24:56,-40.9006,174.886,1982,25.0,1909.0,48.0,New Zealand,41.10129062614768,1.2613521695257317,2020-11-07
465,New Zealand,2021-11-08 04:21:43,-40.9006,174.886,7648,32.0,,,New Zealand,158.59872386921165,0.4184100418410041,2021-11-07
430,New Zealand,2020-11-09 05:25:45,-40.9006,174.886,1986,25.0,1910.0,51.0,New Zealand,41.18423974951024,1.2588116817724069,2020-11-08
465,New Zealand,2021-11-09 04:21:36,-40.9006,174.886,7775,32.0,,,New Zealand,161.23235853597285,0.4115755627009646,2021-11-08
430,New Zealand,2020-11-10 05:40:07,-40.9006,174.886,1987,25.0,1910.0,52.0,New Zealand,41.20497703035088,1.2581781580271767,2020-11-09
465,New Zealand,2021-11-10 04:21:38,-40.9006,174.886,7922,32.0,,,New Zealand,164.28073881954688,0.4039383993940924,2021-11-09
430,New Zealand,2020-11-11 05:25:30,-40.9006,174.886,1988,25.0,1911.0,52.0,New Zealand,41.22571431119152,1.2575452716297786,2020-11-10
465,New Zealand,2021-11-11 04:21:45,-40.9006,174.886,8107,33.0,,,New Zealand,168.1171357750652,0.4070556309362279,2021-11-10
430,New Zealand,2020-11-12 05:25:55,-40.9006,174.886,1991,25.0,1913.0,53.0,New Zealand,41.28792615371344,1.2556504269211453,2020-11-11
465,New Zealand,2021-11-12 04:22:01,-40.9006,174.886,8306,33.0,,,New Zealand,172.24385466235248,0.3973031543462557,2021-11-11
442,New Zealand,2020-11-13 05:25:30,-40.9006,174.886,1995,25.0,1917.0,53.0,New Zealand,41.370875277076,1.2531328320802004,2020-11-12
465,New Zealand,2021-11-13 04:21:38,-40.9006,174.886,8482,33.0,,,New Zealand,175.89361609030504,0.3890591841546805,2021-11-12
442,New Zealand,2020-11-14 05:25:37,-40.9006,174.886,1998,25.0,1918.0,55.0,New Zealand,41.43308711959792,1.2512512512512513,2020-11-13
465,New Zealand,2021-11-14 04:21:31,-40.9006,174.886,8692,33.0,,,New Zealand,180.24844506683937,0.3796594569719282,2021-11-13
442,New Zealand,2020-11-15 05:26:53,-40.9006,174.886,2001,25.0,1918.0,58.0,New Zealand,41.49529896211983,1.249375312343828,2020-11-14
465,New Zealand,2021-11-15 04:21:36,-40.9006,174.886,8866,34.0,,,New Zealand,183.85673193311067,0.3834874802616738,2021-11-14
442,New Zealand,2020-11-16 05:25:57,-40.9006,174.886,2001,25.0,1918.0,58.0,New Zealand,41.49529896211983,1.249375312343828,2020-11-15
465,New Zealand,2021-11-16 04:21:10,-40.9006,174.886,9088,35.0,,,New Zealand,188.46040827973263,0.3851232394366197,2021-11-15
442,New Zealand,2020-11-17 05:25:54,-40.9006,174.886,2005,25.0,1919.0,61.0,New Zealand,41.57824808548239,1.2468827930174564,2020-11-16
465,New Zealand,2021-11-17 04:21:48,-40.9006,174.886,9285,35.0,,,New Zealand,192.54565260533863,0.3769520732364028,2021-11-16
442,New Zealand,2020-11-18 05:40:31,-40.9006,174.886,2008,25.0,1919.0,64.0,New Zealand,41.64045992800431,1.245019920318725,2020-11-17
465,New Zealand,2021-11-18 04:21:33,-40.9006,174.886,9452,35.0,,,New Zealand,196.00877850572547,0.3702920016927634,2021-11-17
442,New Zealand,2020-11-19 05:25:23,-40.9006,174.886,2010,25.0,1948.0,37.0,New Zealand,41.68193448968559,1.243781094527363,2020-11-18
465,New Zealand,2021-11-19 04:21:40,-40.9006,174.886,9652,38.0,,,New Zealand,200.1562346738534,0.3937007874015748,2021-11-18
442,New Zealand,2020-11-20 05:26:28,-40.9006,174.886,2013,25.0,1948.0,40.0,New Zealand,41.74414633220751,1.241927471435668,2020-11-19
465,New Zealand,2021-11-20 04:22:17,-40.9006,174.886,9823,39.0,,,New Zealand,203.70230969760277,0.3970273847093556,2021-11-19
442,New Zealand,2020-11-21 05:25:51,-40.9006,174.886,2019,25.0,1952.0,42.0,New Zealand,41.86857001725134,1.2382367508667658,2020-11-20
465,New Zealand,2021-11-21 04:22:13,-40.9006,174.886,9972,39.0,,,New Zealand,206.79216454285805,0.3910950661853189,2021-11-20
442,New Zealand,2020-11-22 05:25:45,-40.9006,174.886,2028,25.0,1953.0,50.0,New Zealand,42.0552055448171,1.232741617357002,2020-11-21
465,New Zealand,2021-11-22 04:22:20,-40.9006,174.886,10176,40.0,,,New Zealand,211.02256983434853,0.3930817610062893,2021-11-21
442,New Zealand,2020-11-23 05:25:26,-40.9006,174.886,2030,25.0,1953.0,52.0,New Zealand,42.09668010649838,1.2315270935960592,2020-11-22
465,New Zealand,2021-11-23 04:22:39,-40.9006,174.886,10393,40.0,,,New Zealand,215.5225597767673,0.384874434715674,2021-11-22
442,New Zealand,2020-11-24 05:27:31,-40.9006,174.886,2031,25.0,1953.0,53.0,New Zealand,42.11741738733902,1.2309207287050714,2020-11-23
465,New Zealand,2021-11-24 04:22:14,-40.9006,174.886,10609,40.0,,,New Zealand,220.00181243834547,0.3770383636535017,2021-11-23
443,New Zealand,2020-11-25 05:27:20,-40.9006,174.886,2039,25.0,1955.0,59.0,New Zealand,42.28331563406414,1.2260912211868562,2020-11-24
465,New Zealand,2021-11-25 04:22:33,-40.9006,174.886,10789,41.0,,,New Zealand,223.7345229896606,0.3800166836592826,2021-11-24
443,New Zealand,2020-11-26 05:27:44,-40.9006,174.886,2040,25.0,1955.0,60.0,New Zealand,42.30405291490477,1.2254901960784317,2020-11-25
465,New Zealand,2021-11-26 04:22:33,-40.9006,174.886,10966,42.0,,,New Zealand,227.4050216984538,0.3830020062009848,2021-11-25
443,New Zealand,2020-11-27 05:26:53,-40.9006,174.886,2047,25.0,1956.0,66.0,New Zealand,42.44921388078925,1.2212994626282363,2020-11-26
465,New Zealand,2021-11-27 04:22:45,-40.9006,174.886,11114,42.0,,,New Zealand,230.47413926286848,0.377901745546158,2021-11-26
443,New Zealand,2020-11-28 05:25:50,-40.9006,174.886,2050,25.0,1956.0,69.0,New Zealand,42.51142572331117,1.2195121951219512,2020-11-27
465,New Zealand,2021-11-28 04:22:43,-40.9006,174.886,11260,43.0,,,New Zealand,233.50178226560183,0.3818827708703374,2021-11-27
443,New Zealand,2020-11-29 05:25:55,-40.9006,174.886,2050,25.0,1956.0,69.0,New Zealand,42.51142572331117,1.2195121951219512,2020-11-28
465,New Zealand,2021-11-29 04:22:30,-40.9006,174.886,11444,43.0,,,New Zealand,237.31744194027956,0.3757427472911569,2021-11-28
443,New Zealand,2020-11-30 05:26:13,-40.9006,174.886,2056,25.0,1959.0,72.0,New Zealand,42.63584940835501,1.215953307392996,2020-11-29
465,New Zealand,2021-11-30 04:22:53,-40.9006,174.886,11576,44.0,,,New Zealand,240.05476301124395,0.3800967519004837,2021-11-29
443,New Zealand,2020-12-01 05:26:18,-40.9006,174.886,2059,25.0,1962.0,72.0,New Zealand,42.698061250876925,1.214181641573579,2020-11-30
465,New Zealand,2021-12-01 04:22:29,-40.9006,174.886,11723,44.0,,,New Zealand,243.103143294818,0.3753305467883647,2021-11-30
443,New Zealand,2020-12-02 05:27:41,-40.9006,174.886,2060,25.0,1963.0,72.0,New Zealand,42.71879853171757,1.2135922330097086,2020-12-01
465,New Zealand,2021-12-02 04:22:37,-40.9006,174.886,11895,44.0,,,New Zealand,246.669955599408,0.3699033207229928,2021-12-01
443,New Zealand,2020-12-03 05:28:22,-40.9006,174.886,2069,25.0,1974.0,70.0,New Zealand,42.90543405928332,1.208313194780087,2020-12-02
465,New Zealand,2021-12-03 04:23:05,-40.9006,174.886,11992,44.0,,,New Zealand,248.68147184095,0.3669112741827885,2021-12-02
443,New Zealand,2020-12-04 05:27:27,-40.9006,174.886,2069,25.0,1983.0,61.0,New Zealand,42.90543405928332,1.208313194780087,2020-12-03
465,New Zealand,2021-12-04 04:22:18,-40.9006,174.886,12087,44.0,,,New Zealand,250.6515135208108,0.3640274675270952,2021-12-03
443,New Zealand,2020-12-05 05:27:36,-40.9006,174.886,2078,25.0,1994.0,59.0,New Zealand,43.09206958684908,1.2030798845043311,2020-12-04
465,New Zealand,2021-12-05 04:22:25,-40.9006,174.886,12195,44.0,,,New Zealand,252.89113985159983,0.3608036080360803,2021-12-04
443,New Zealand,2020-12-06 05:26:18,-40.9006,174.886,2078,25.0,1997.0,56.0,New Zealand,43.09206958684908,1.2030798845043311,2020-12-05
465,New Zealand,2021-12-06 04:22:34,-40.9006,174.886,12331,44.0,,,New Zealand,255.71141004592687,0.3568242640499554,2021-12-05
443,New Zealand,2020-12-07 05:26:14,-40.9006,174.886,2079,25.0,1998.0,56.0,New Zealand,43.11280686768972,1.2025012025012023,2020-12-06
465,New Zealand,2021-12-07 04:22:34,-40.9006,174.886,12428,44.0,,,New Zealand,257.7229262874689,0.3540392661731574,2021-12-06
443,New Zealand,2020-12-08 05:27:42,-40.9006,174.886,2085,25.0,2006.0,54.0,New Zealand,43.23723055273356,1.1990407673860912,2020-12-07
465,New Zealand,2021-12-08 04:22:46,-40.9006,174.886,12516,44.0,,,New Zealand,259.5478070014452,0.3515500159795461,2021-12-07
443,New Zealand,2020-12-09 05:28:01,-40.9006,174.886,2088,25.0,2008.0,55.0,New Zealand,43.29944239525548,1.1973180076628354,2020-12-08
465,New Zealand,2021-12-09 04:22:49,-40.9006,174.886,12621,44.0,,,New Zealand,261.72522148971234,0.3486253070279692,2021-12-08
443,New Zealand,2020-12-10 05:26:19,-40.9006,174.886,2088,25.0,2008.0,55.0,New Zealand,43.29944239525548,1.1973180076628354,2020-12-09
465,New Zealand,2021-12-10 04:22:28,-40.9006,174.886,12621,44.0,,,New Zealand,261.72522148971234,0.3486253070279692,2021-12-09
443,New Zealand,2020-12-11 05:26:59,-40.9006,174.886,2092,25.0,2010.0,57.0,New Zealand,43.38239151861804,1.1950286806883366,2020-12-10
465,New Zealand,2021-12-11 04:22:45,-40.9006,174.886,12781,46.0,,,New Zealand,265.0431864242147,0.3599092402785384,2021-12-10
443,New Zealand,2020-12-12 05:26:19,-40.9006,174.886,2092,25.0,2010.0,57.0,New Zealand,43.38239151861804,1.1950286806883366,2020-12-11
465,New Zealand,2021-12-12 04:22:12,-40.9006,174.886,12884,46.0,,,New Zealand,267.1791263508006,0.3570319776466936,2021-12-11
443,New Zealand,2020-12-13 05:27:20,-40.9006,174.886,2096,25.0,2015.0,56.0,New Zealand,43.4653406419806,1.1927480916030535,2020-12-12
465,New Zealand,2021-12-13 04:22:02,-40.9006,174.886,12986,47.0,,,New Zealand,269.29432899654586,0.3619282304019713,2021-12-12
443,New Zealand,2020-12-14 05:26:27,-40.9006,174.886,2096,25.0,2015.0,56.0,New Zealand,43.4653406419806,1.1927480916030535,2020-12-13
465,New Zealand,2021-12-14 04:22:38,-40.9006,174.886,13067,47.0,,,New Zealand,270.9740487446376,0.3596847019208694,2021-12-13
443,New Zealand,2020-12-15 05:26:38,-40.9006,174.886,2096,25.0,2015.0,56.0,New Zealand,43.4653406419806,1.1927480916030535,2020-12-14
465,New Zealand,2021-12-15 03:22:16,-40.9006,174.886,13143,47.0,,,New Zealand,272.5500820885262,0.3576048086433843,2021-12-14
443,New Zealand,2020-12-16 05:28:04,-40.9006,174.886,2100,25.0,2032.0,43.0,New Zealand,43.54828976534315,1.1904761904761905,2020-12-15
465,New Zealand,2021-12-16 04:22:11,-40.9006,174.886,13238,48.0,,,New Zealand,274.5201237683869,0.3625925366369542,2021-12-15
443,New Zealand,2020-12-17 05:28:12,-40.9006,174.886,2100,25.0,2032.0,43.0,New Zealand,43.54828976534315,1.1904761904761905,2020-12-16
465,New Zealand,2021-12-17 04:22:14,-40.9006,174.886,13317,49.0,,,New Zealand,276.15836895479754,0.3679507396560787,2021-12-16
443,New Zealand,2020-12-18 05:28:18,-40.9006,174.886,2110,25.0,2034.0,51.0,New Zealand,43.75566257374955,1.1848341232227488,2020-12-17
465,New Zealand,2021-12-18 02:22:20,-40.9006,174.886,13366,49.0,,,New Zealand,277.1744957159888,0.3666018255274577,2021-12-17
443,New Zealand,2020-12-19 05:27:52,-40.9006,174.886,2110,25.0,2034.0,51.0,New Zealand,43.75566257374955,1.1848341232227488,2020-12-18
465,New Zealand,2021-12-19 04:21:11,-40.9006,174.886,13425,49.0,,,New Zealand,278.39799528558655,0.3649906890130354,2021-12-18
443,New Zealand,2020-12-20 05:27:32,-40.9006,174.886,2116,25.0,2036.0,55.0,New Zealand,43.88008625879338,1.1814744801512287,2020-12-19
465,New Zealand,2021-12-20 04:21:43,-40.9006,174.886,13495,49.0,,,New Zealand,279.8496049444313,0.3630974434975917,2021-12-19
443,New Zealand,2020-12-21 05:27:58,-40.9006,174.886,2121,25.0,2037.0,59.0,New Zealand,43.983772662996586,1.178689297501179,2020-12-20
465,New Zealand,2021-12-21 03:21:27,-40.9006,174.886,13531,49.0,,,New Zealand,280.5961470546944,0.3621314019658562,2021-12-20
443,New Zealand,2020-12-22 05:22:33,-40.9006,174.886,2121,25.0,2037.0,59.0,New Zealand,43.983772662996586,1.178689297501179,2020-12-21
465,New Zealand,2021-12-22 04:21:54,-40.9006,174.886,13589,49.0,,,New Zealand,281.79890934345144,0.3605857679005078,2021-12-21
443,New Zealand,2020-12-23 05:22:03,-40.9006,174.886,2128,25.0,2054.0,49.0,New Zealand,44.12893362888106,1.174812030075188,2020-12-22
465,New Zealand,2021-12-23 04:21:21,-40.9006,174.886,13648,49.0,,,New Zealand,283.0224089130492,0.3590269636576788,2021-12-22
443,New Zealand,2020-12-24 05:23:04,-40.9006,174.886,2128,25.0,2054.0,49.0,New Zealand,44.12893362888106,1.174812030075188,2020-12-23
465,New Zealand,2021-12-24 04:21:34,-40.9006,174.886,13719,49.0,,,New Zealand,284.49475585273467,0.357168889860777,2021-12-23
443,New Zealand,2020-12-25 05:22:48,-40.9006,174.886,2128,25.0,2054.0,49.0,New Zealand,44.12893362888106,1.174812030075188,2020-12-24
465,New Zealand,2021-12-25 04:21:37,-40.9006,174.886,13719,49.0,,,New Zealand,284.49475585273467,0.357168889860777,2021-12-24
443,New Zealand,2020-12-26 05:22:28,-40.9006,174.886,2128,25.0,2054.0,49.0,New Zealand,44.12893362888106,1.174812030075188,2020-12-25
465,New Zealand,2021-12-26 04:21:50,-40.9006,174.886,13855,50.0,,,New Zealand,287.3150260470616,0.3608805485384337,2021-12-25
443,New Zealand,2020-12-27 05:22:55,-40.9006,174.886,2144,25.0,2069.0,50.0,New Zealand,44.46073012233129,1.166044776119403,2020-12-26
465,New Zealand,2021-12-27 04:21:58,-40.9006,174.886,13899,50.0,,,New Zealand,288.22746640404966,0.3597381106554428,2021-12-26
443,New Zealand,2020-12-28 05:22:06,-40.9006,174.886,2144,25.0,2069.0,50.0,New Zealand,44.46073012233129,1.166044776119403,2020-12-27
465,New Zealand,2021-12-28 04:21:47,-40.9006,174.886,13932,50.0,,,New Zealand,288.9117966717908,0.3588860178007464,2021-12-27
443,New Zealand,2020-12-29 05:22:37,-40.9006,174.886,2151,25.0,2077.0,49.0,New Zealand,44.60589108821577,1.1622501162250116,2020-12-28
465,New Zealand,2021-12-29 03:21:43,-40.9006,174.886,13986,51.0,,,New Zealand,290.0316098371854,0.3646503646503646,2021-12-28
443,New Zealand,2020-12-30 05:22:34,-40.9006,174.886,2151,25.0,2077.0,49.0,New Zealand,44.60589108821577,1.1622501162250116,2020-12-29
465,New Zealand,2021-12-30 04:21:25,-40.9006,174.886,14057,51.0,,,New Zealand,291.5039567768708,0.3628085651276944,2021-12-29
443,New Zealand,2020-12-31 05:22:49,-40.9006,174.886,2162,25.0,2082.0,55.0,New Zealand,44.83400117746281,1.156336725254394,2020-12-30
465,New Zealand,2021-12-31 04:21:50,-40.9006,174.886,14118,51.0,,,New Zealand,292.7689309081498,0.3612409689757756,2021-12-30
443,New Zealand,2021-01-01 05:23:07,-40.9006,174.886,2162,25.0,2082.0,55.0,New Zealand,44.83400117746281,1.156336725254394,2020-12-31
465,New Zealand,2022-01-01 04:22:14,-40.9006,174.886,14118,51.0,,,New Zealand,292.7689309081498,0.3612409689757756,2021-12-31
