,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,Date
3987,England,United Kingdom,2022-03-24 04:20:43,52.3555,-1.1743,17277446,142546.0,,,"England, United Kingdom",30865.148667671838,0.8250409232938711,2022-03-23
3960,England,United Kingdom,2021-03-25 05:27:00,52.3555,-1.1743,3773224,111222.0,0.0,3662002.0,"England, United Kingdom",6740.644405222126,2.947664914672439,2021-03-24
3987,England,United Kingdom,2022-03-25 04:20:46,52.3555,-1.1743,17356644,142657.0,,,"England, United Kingdom",31006.631271303315,0.8219158035389791,2022-03-24
3960,England,United Kingdom,2021-03-26 05:26:55,52.3555,-1.1743,3778510,111271.0,0.0,3667239.0,"England, United Kingdom",6750.08753563951,2.9448380446260565,2021-03-25
3987,England,United Kingdom,2022-03-26 04:20:23,52.3555,-1.1743,17419944,142780.0,,,"England, United Kingdom",31119.713026017733,0.819635241077698,2022-03-25
3960,England,United Kingdom,2021-03-27 05:25:04,52.3555,-1.1743,3783783,111332.0,0.0,3672451.0,"England, United Kingdom",6759.5074423158,2.9423463237717384,2021-03-26
3987,England,United Kingdom,2022-03-27 04:20:47,52.3555,-1.1743,17419944,142780.0,,,"England, United Kingdom",31119.713026017733,0.819635241077698,2022-03-26
3960,England,United Kingdom,2021-03-28 05:28:10,52.3555,-1.1743,3786746,111375.0,0.0,3675371.0,"England, United Kingdom",6764.800668843744,2.9411795773996987,2021-03-27
3987,England,United Kingdom,2022-03-28 04:20:33,52.3555,-1.1743,17419944,142780.0,,,"England, United Kingdom",31119.713026017733,0.819635241077698,2022-03-27
3960,England,United Kingdom,2021-03-29 04:28:35,52.3555,-1.1743,3789899,111392.0,0.0,3678507.0,"England, United Kingdom",6770.433319279992,2.9391812288401358,2021-03-28
3987,England,United Kingdom,2022-03-29 04:20:46,52.3555,-1.1743,17603000,142923.0,,,"England, United Kingdom",31446.731883695506,0.8119241038459354,2022-03-28
3960,England,United Kingdom,2021-03-30 04:26:23,52.3555,-1.1743,3794011,111414.0,0.0,3682597.0,"England, United Kingdom",6777.779167232373,2.9365755660697874,2021-03-29
3987,England,United Kingdom,2022-03-30 04:20:45,52.3555,-1.1743,17667861,143174.0,,,"England, United Kingdom",31562.602273782897,0.810364084254455,2022-03-29
3960,England,United Kingdom,2021-03-31 04:26:25,52.3555,-1.1743,3797395,111453.0,0.0,3685942.0,"England, United Kingdom",6783.824485683457,2.934985694140325,2021-03-30
3987,England,United Kingdom,2022-03-31 04:20:56,52.3555,-1.1743,17742075,143330.0,,,"England, United Kingdom",31695.18125236704,0.8078536473326824,2022-03-30
3960,England,United Kingdom,2021-04-01 04:27:05,52.3555,-1.1743,3800722,111489.0,0.0,3689233.0,"England, United Kingdom",6789.767976962049,2.933363713526009,2021-03-31
3987,England,United Kingdom,2022-04-01 04:20:28,52.3555,-1.1743,17804704,143466.0,,,"England, United Kingdom",31807.06430475265,0.8057758219400896,2022-03-31
3960,England,United Kingdom,2021-04-02 04:20:36,52.3555,-1.1743,3804506,111530.0,0.0,3692976.0,"England, United Kingdom",6796.527872062196,2.9315238299006494,2021-04-01
3987,England,United Kingdom,2022-04-02 04:20:47,52.3555,-1.1743,17864687,143600.0,,,"England, United Kingdom",31914.220432604703,0.803820408384429,2022-04-01
3962,England,United Kingdom,2021-04-03 04:20:44,52.3555,-1.1743,3807387,111577.0,0.0,3695810.0,"England, United Kingdom",6801.674610377082,2.9305400265326327,2021-04-02
3987,England,United Kingdom,2022-04-03 04:20:48,52.3555,-1.1743,17864687,143600.0,,,"England, United Kingdom",31914.220432604703,0.803820408384429,2022-04-02
3962,England,United Kingdom,2021-04-04 04:20:49,52.3555,-1.1743,3810234,111585.0,0.0,3698649.0,"England, United Kingdom",6806.760609676797,2.92856029314735,2021-04-03
3987,England,United Kingdom,2022-04-04 04:20:51,52.3555,-1.1743,17864687,143600.0,,,"England, United Kingdom",31914.220432604703,0.803820408384429,2022-04-03
3962,England,United Kingdom,2021-04-05 04:20:35,52.3555,-1.1743,3812188,111595.0,0.0,3700593.0,"England, United Kingdom",6810.251316607476,2.9273215276896103,2021-04-04
3987,England,United Kingdom,2022-04-05 04:20:48,52.3555,-1.1743,17986241,143752.0,,,"England, United Kingdom",32131.3695576056,0.7992331471595426,2022-04-04
3962,England,United Kingdom,2021-04-06 04:20:32,52.3555,-1.1743,3814424,111611.0,0.0,3702813.0,"England, United Kingdom",6814.245800075745,2.926025004037307,2021-04-05
3987,England,United Kingdom,2022-04-06 04:20:49,52.3555,-1.1743,18027644,144065.0,,,"England, United Kingdom",32205.333600108617,0.7991338191501896,2022-04-05
3962,England,United Kingdom,2021-04-07 04:20:53,52.3555,-1.1743,3816361,111626.0,0.0,3704735.0,"England, United Kingdom",6817.706137498839,2.924932940044194,2021-04-06
3987,England,United Kingdom,2022-04-07 04:20:53,52.3555,-1.1743,18070000,146963.0,,,"England, United Kingdom",32281.00012147803,0.8132982844493636,2022-04-06
3962,England,United Kingdom,2021-04-08 04:21:13,52.3555,-1.1743,3818665,111666.0,0.0,3706999.0,"England, United Kingdom",6821.822098997449,2.924215661756137,2021-04-07
3987,England,United Kingdom,2022-04-08 04:20:48,52.3555,-1.1743,18108626,147237.0,,,"England, United Kingdom",32350.003215594923,0.8130765967556014,2022-04-07
3962,England,United Kingdom,2021-04-09 04:21:13,52.3555,-1.1743,3821151,111710.0,0.0,3709441.0,"England, United Kingdom",6826.263192871384,2.9234646838086222,2021-04-08
3987,England,United Kingdom,2022-04-09 04:20:42,52.3555,-1.1743,18142371,147539.0,,,"England, United Kingdom",32410.28668815161,0.8132288773060589,2022-04-08
3962,England,United Kingdom,2021-04-10 04:20:59,52.3555,-1.1743,3815779,111761.0,0.0,3704018.0,"England, United Kingdom",6816.66642847445,2.928917004889434,2021-04-09
3987,England,United Kingdom,2022-04-10 04:20:52,52.3555,-1.1743,18142371,147539.0,,,"England, United Kingdom",32410.28668815161,0.8132288773060589,2022-04-09
3962,England,United Kingdom,2021-04-11 04:20:56,52.3555,-1.1743,3817811,111794.0,0.0,3706017.0,"England, United Kingdom",6820.296477851697,2.9282224814167077,2021-04-10
3987,England,United Kingdom,2022-04-11 04:21:02,52.3555,-1.1743,18142371,147539.0,,,"England, United Kingdom",32410.28668815161,0.8132288773060589,2022-04-10
3962,England,United Kingdom,2021-04-12 04:21:00,52.3555,-1.1743,3819149,111797.0,0.0,3707352.0,"England, United Kingdom",6822.686736742817,2.92727515998983,2021-04-11
3987,England,United Kingdom,2022-04-12 04:20:49,52.3555,-1.1743,18217512,147840.0,,,"England, United Kingdom",32544.521698119952,0.8115268429629688,2022-04-11
3962,England,United Kingdom,2021-04-13 04:20:37,52.3555,-1.1743,3822371,111810.0,0.0,3710561.0,"England, United Kingdom",6828.442651651029,2.9251477682307656,2021-04-12
3987,England,United Kingdom,2022-04-13 04:21:03,52.3555,-1.1743,18248680,148080.0,,,"England, United Kingdom",32600.20151061504,0.8114559518825472,2022-04-12
3962,England,United Kingdom,2021-04-14 04:20:41,52.3555,-1.1743,3824441,111828.0,0.0,3712613.0,"England, United Kingdom",6832.140585809937,2.9240351727219744,2021-04-13
3987,England,United Kingdom,2022-04-13 23:21:06,52.3555,-1.1743,18277995,148695.0,,,"England, United Kingdom",32652.57104678333,0.8135192071121586,2022-04-13
3962,England,United Kingdom,2021-04-15 04:20:54,52.3555,-1.1743,3826495,111862.0,0.0,3714633.0,"England, United Kingdom",6835.809936902882,2.923354140015863,2021-04-14
3987,England,United Kingdom,2022-04-15 04:20:57,52.3555,-1.1743,18305250,148990.0,,,"England, United Kingdom",32701.26051320895,0.8139195039674411,2022-04-14
3962,England,United Kingdom,2021-04-16 04:20:46,52.3555,-1.1743,3828666,111887.0,0.0,3716779.0,"England, United Kingdom",6839.688301665678,2.922349455397781,2021-04-15
3987,England,United Kingdom,2022-04-16 04:20:48,52.3555,-1.1743,18305250,148990.0,,,"England, United Kingdom",32701.26051320895,0.8139195039674411,2022-04-15
3962,England,United Kingdom,2021-04-17 04:20:40,52.3555,-1.1743,3830891,111917.0,0.0,3718974.0,"England, United Kingdom",6843.663134276098,2.921435248353451,2021-04-16
3987,England,United Kingdom,2022-04-17 04:20:59,52.3555,-1.1743,18305250,148990.0,,,"England, United Kingdom",32701.26051320895,0.8139195039674411,2022-04-16
3962,England,United Kingdom,2021-04-18 04:20:41,52.3555,-1.1743,3832788,111948.0,0.0,3720840.0,"England, United Kingdom",6847.052014034285,2.920798123976593,2021-04-17
3987,England,United Kingdom,2022-04-18 04:21:12,52.3555,-1.1743,18305250,148990.0,,,"England, United Kingdom",32701.26051320895,0.8139195039674411,2022-04-17
3962,England,United Kingdom,2021-04-19 04:20:57,52.3555,-1.1743,3834283,111955.0,0.0,3722328.0,"England, United Kingdom",6849.722744260163,2.91984185830832,2021-04-18
3987,England,United Kingdom,2022-04-19 04:21:00,52.3555,-1.1743,18305250,148990.0,,,"England, United Kingdom",32701.26051320895,0.8139195039674411,2022-04-18
3962,England,United Kingdom,2021-04-20 04:20:41,52.3555,-1.1743,3836833,111957.0,0.0,3724876.0,"England, United Kingdom",6854.278170397948,2.917953426693317,2021-04-19
3987,England,United Kingdom,2022-04-20 04:20:45,52.3555,-1.1743,18398440,149401.0,,,"England, United Kingdom",32867.7390080247,0.8120308026115257,2022-04-19
3962,England,United Kingdom,2021-04-21 04:21:14,52.3555,-1.1743,3839002,111985.0,0.0,3727017.0,"England, United Kingdom",6858.152962277499,2.917034166692281,2021-04-20
3987,England,United Kingdom,2022-04-21 04:20:46,52.3555,-1.1743,18419203,149844.0,,,"England, United Kingdom",32904.830895436,0.8135205415782648,2022-04-20
3962,England,United Kingdom,2021-04-22 04:20:53,52.3555,-1.1743,3840945,112005.0,0.0,3728940.0,"England, United Kingdom",6861.624018350329,2.9160792461230245,2021-04-21
3987,England,United Kingdom,2022-04-22 04:20:45,52.3555,-1.1743,18437668,150468.0,,,"England, United Kingdom",32937.817539998425,0.8160901910154799,2022-04-21
3962,England,United Kingdom,2021-04-23 04:20:52,52.3555,-1.1743,3843260,112016.0,0.0,3731244.0,"England, United Kingdom",6865.759630706788,2.914608951775316,2021-04-22
3987,England,United Kingdom,2022-04-23 04:20:50,52.3555,-1.1743,18453469,150711.0,,,"England, United Kingdom",32966.04510407808,0.816708229764279,2022-04-22
3962,England,United Kingdom,2021-04-24 04:20:38,52.3555,-1.1743,3845537,112054.0,0.0,3733483.0,"England, United Kingdom",6869.827358281586,2.9138713266833736,2021-04-23
3987,England,United Kingdom,2022-04-24 04:20:56,52.3555,-1.1743,18453469,150711.0,,,"England, United Kingdom",32966.04510407808,0.816708229764279,2022-04-23
3962,England,United Kingdom,2021-04-25 04:20:32,52.3555,-1.1743,3847341,112081.0,0.0,3735260.0,"England, United Kingdom",6873.050098968866,2.913206809586153,2021-04-24
3987,England,United Kingdom,2022-04-25 04:20:56,52.3555,-1.1743,18453469,150711.0,,,"England, United Kingdom",32966.04510407808,0.816708229764279,2022-04-24
3962,England,United Kingdom,2021-04-26 04:21:04,52.3555,-1.1743,3848742,112088.0,0.0,3736654.0,"England, United Kingdom",6875.552903682214,2.9123282360833747,2021-04-25
3987,England,United Kingdom,2022-04-26 04:20:51,52.3555,-1.1743,18489342,151005.0,,,"England, United Kingdom",33030.13012440779,0.8167137586616117,2022-04-25
3962,England,United Kingdom,2021-04-27 04:20:52,52.3555,-1.1743,3850494,112091.0,0.0,3738403.0,"England, United Kingdom",6878.682749405115,2.911081019734091,2021-04-26
3987,England,United Kingdom,2022-04-27 04:20:52,52.3555,-1.1743,18502386,151418.0,,,"England, United Kingdom",33053.43246893378,0.8183701280472692,2022-04-26
3962,England,United Kingdom,2021-04-28 04:20:32,52.3555,-1.1743,3852904,112107.0,0.0,3740797.0,"England, United Kingdom",6882.988073715727,2.909675403280227,2021-04-27
3987,England,United Kingdom,2022-04-28 04:20:47,52.3555,-1.1743,18515847,151680.0,,,"England, United Kingdom",33077.47975961641,0.8191901780134606,2022-04-27
3962,England,United Kingdom,2021-04-29 04:20:55,52.3555,-1.1743,3854733,112134.0,0.0,3742599.0,"England, United Kingdom",6886.255475443573,2.908995253367743,2021-04-28
3987,England,United Kingdom,2022-04-29 04:20:59,52.3555,-1.1743,18526781,151884.0,,,"England, United Kingdom",33097.01271231859,0.8198078230643521,2022-04-28
3962,England,United Kingdom,2021-04-30 04:21:03,52.3555,-1.1743,3856836,112149.0,0.0,3744687.0,"England, United Kingdom",6890.012362176029,2.907797998151853,2021-04-29
3987,England,United Kingdom,2022-04-30 04:21:05,52.3555,-1.1743,18536477,152066.0,,,"England, United Kingdom",33114.3340502919,0.8203608485042762,2022-04-29
3962,England,United Kingdom,2021-05-01 04:20:47,52.3555,-1.1743,3858882,112163.0,0.0,3746719.0,"England, United Kingdom",6893.667421735992,2.906619067387912,2021-04-30
3987,England,United Kingdom,2022-05-01 04:20:57,52.3555,-1.1743,18536477,152066.0,,,"England, United Kingdom",33114.3340502919,0.8203608485042762,2022-04-30
3962,England,United Kingdom,2021-05-02 04:20:48,52.3555,-1.1743,3860524,112169.0,0.0,3748355.0,"England, United Kingdom",6896.600758880401,2.905538211911129,2021-05-01
3987,England,United Kingdom,2022-05-02 04:21:10,52.3555,-1.1743,18536477,152066.0,,,"England, United Kingdom",33114.3340502919,0.8203608485042762,2022-05-01
3962,England,United Kingdom,2021-05-03 04:20:39,52.3555,-1.1743,3861901,112182.0,0.0,3749719.0,"England, United Kingdom",6899.060688994805,2.904838834553242,2021-05-02
3987,England,United Kingdom,2022-05-03 04:21:00,52.3555,-1.1743,18536477,152066.0,,,"England, United Kingdom",33114.3340502919,0.8203608485042762,2022-05-02
3962,England,United Kingdom,2021-05-04 04:20:34,52.3555,-1.1743,3863354,112183.0,0.0,3751171.0,"England, United Kingdom",6901.656388672531,2.903772214505841,2021-05-03
3987,England,United Kingdom,2022-05-04 04:20:59,52.3555,-1.1743,18565456,152433.0,,,"England, United Kingdom",33166.10334207499,0.8210571288957298,2022-05-03
3962,England,United Kingdom,2021-05-05 04:20:43,52.3555,-1.1743,3865013,112186.0,0.0,3752827.0,"England, United Kingdom",6904.620095324525,2.902603432381728,2021-05-04
3987,England,United Kingdom,2022-05-05 04:20:55,52.3555,-1.1743,18580049,152628.0,,,"England, United Kingdom",33192.17288467447,0.8214617733247097,2022-05-04
3962,England,United Kingdom,2021-05-06 04:20:38,52.3555,-1.1743,3866919,112213.0,0.0,3754706.0,"England, United Kingdom",6908.025053057316,2.9018709727304866,2021-05-05
3987,England,United Kingdom,2022-05-06 04:21:00,52.3555,-1.1743,18590347,153021.0,,,"England, United Kingdom",33210.56966050463,0.8231207303446245,2022-05-05
3962,England,United Kingdom,2021-05-07 04:20:40,52.3555,-1.1743,3869113,112225.0,0.0,3756888.0,"England, United Kingdom",6911.944505977433,2.900535600795324,2021-05-06
3987,England,United Kingdom,2022-05-07 04:21:09,52.3555,-1.1743,18599739,153224.0,,,"England, United Kingdom",33227.34792022466,0.8237965059617235,2022-05-06
3962,England,United Kingdom,2021-05-08 04:21:04,52.3555,-1.1743,3871255,112238.0,0.0,3759017.0,"England, United Kingdom",6915.771063933173,2.899266516930556,2021-05-07
3987,England,United Kingdom,2022-05-08 04:20:49,52.3555,-1.1743,18599739,153224.0,,,"England, United Kingdom",33227.34792022466,0.8237965059617235,2022-05-07
3962,England,United Kingdom,2021-05-09 04:20:35,52.3555,-1.1743,3872997,112243.0,0.0,3760754.0,"England, United Kingdom",6918.883045239848,2.89809158127414,2021-05-08
3987,England,United Kingdom,2022-05-09 04:20:54,52.3555,-1.1743,18599739,153224.0,,,"England, United Kingdom",33227.34792022466,0.8237965059617235,2022-05-08
3962,England,United Kingdom,2021-05-10 04:20:38,52.3555,-1.1743,3874415,112245.0,0.0,3762170.0,"England, United Kingdom",6921.416219460781,2.897082527297669,2021-05-09
3987,England,United Kingdom,2022-05-10 04:20:50,52.3555,-1.1743,18621424,153404.0,,,"England, United Kingdom",33266.08690681206,0.8238038079150123,2022-05-09
3962,England,United Kingdom,2021-05-11 04:20:41,52.3555,-1.1743,3876424,112245.0,0.0,3764179.0,"England, United Kingdom",6925.005180680706,2.895581081945628,2021-05-10
3987,England,United Kingdom,2022-05-11 04:20:48,52.3555,-1.1743,18631175,153676.0,,,"England, United Kingdom",33283.506499074625,0.8248325722881139,2022-05-10
3962,England,United Kingdom,2021-05-12 04:21:29,52.3555,-1.1743,3878541,112263.0,0.0,3766278.0,"England, United Kingdom",6928.787077595878,2.894464696905357,2021-05-11
3987,England,United Kingdom,2022-05-12 04:20:54,52.3555,-1.1743,18639196,153876.0,,,"England, United Kingdom",33297.83554732998,0.8255506299735246,2022-05-11
3962,England,United Kingdom,2021-05-13 04:20:51,52.3555,-1.1743,3880345,112274.0,0.0,3768071.0,"England, United Kingdom",6932.009818283158,2.8934025196213224,2021-05-12
3987,England,United Kingdom,2022-05-13 04:20:51,52.3555,-1.1743,18650062,154004.0,,,"England, United Kingdom",33317.247022001815,0.8257559679962458,2022-05-12
3962,England,United Kingdom,2021-05-14 04:20:41,52.3555,-1.1743,3882574,112282.0,0.0,3770292.0,"England, United Kingdom",6935.991796660069,2.8919474554767017,2021-05-13
3987,England,United Kingdom,2022-05-14 04:20:48,52.3555,-1.1743,18656568,154145.0,,,"England, United Kingdom",33328.86961119885,0.8262237727753572,2022-05-13
3962,England,United Kingdom,2021-05-15 04:20:58,52.3555,-1.1743,3884402,112297.0,0.0,3772105.0,"England, United Kingdom",6939.257411946292,2.890972664518245,2021-05-14
3987,England,United Kingdom,2022-05-15 04:20:53,52.3555,-1.1743,18656568,154145.0,,,"England, United Kingdom",33328.86961119885,0.8262237727753572,2022-05-14
3962,England,United Kingdom,2021-05-16 04:20:49,52.3555,-1.1743,3886016,112304.0,0.0,3773712.0,"England, United Kingdom",6942.140728725267,2.8899520743095244,2021-05-15
3988,England,United Kingdom,2022-05-16 04:20:47,52.3555,-1.1743,18656568,154145.0,,,"England, United Kingdom",33328.86961119885,0.8262237727753572,2022-05-15
3962,England,United Kingdom,2021-05-17 04:20:34,52.3555,-1.1743,3887487,112307.0,0.0,3775180.0,"England, United Kingdom",6944.7685843522,2.888935705765704,2021-05-16
3988,England,United Kingdom,2022-05-17 04:20:59,52.3555,-1.1743,18673471,154273.0,,,"England, United Kingdom",33359.065833946675,0.8261613494352497,2022-05-16
3962,England,United Kingdom,2021-05-18 04:20:33,52.3555,-1.1743,3889132,112310.0,0.0,3776822.0,"England, United Kingdom",6947.707280821477,2.8877909003859985,2021-05-17
3988,England,United Kingdom,2022-05-18 04:20:50,52.3555,-1.1743,18681566,154454.0,,,"England, United Kingdom",33373.527078882114,0.8267722309789233,2022-05-17
3962,England,United Kingdom,2021-05-19 04:20:42,52.3555,-1.1743,3886364,112315.0,0.0,3774049.0,"England, United Kingdom",6942.762410409952,2.889976337779992,2021-05-18
3988,England,United Kingdom,2022-05-19 04:20:54,52.3555,-1.1743,18688946,154576.0,,,"England, United Kingdom",33386.71101805735,0.8270985426358447,2022-05-18
3962,England,United Kingdom,2021-05-20 04:21:05,52.3555,-1.1743,3887954,112318.0,0.0,3775636.0,"England, United Kingdom",6945.602852589983,2.888871627596417,2021-05-19
3988,England,United Kingdom,2022-05-20 04:20:57,52.3555,-1.1743,18695641,154699.0,,,"England, United Kingdom",33398.67124472107,0.8274602619936915,2022-05-19
3962,England,United Kingdom,2021-05-21 04:20:43,52.3555,-1.1743,3890081,112324.0,0.0,3777757.0,"England, United Kingdom",6949.402613921382,2.887446302532004,2021-05-20
3988,England,United Kingdom,2022-05-21 04:20:58,52.3555,-1.1743,18701642,154779.0,,,"England, United Kingdom",33409.391680898654,0.8276225157127914,2022-05-20
3962,England,United Kingdom,2021-05-22 04:20:45,52.3555,-1.1743,3892258,112330.0,0.0,3779928.0,"England, United Kingdom",6953.291697333914,2.8859854613954163,2021-05-21
3988,England,United Kingdom,2022-05-22 04:20:52,52.3555,-1.1743,18701642,154779.0,,,"England, United Kingdom",33409.391680898654,0.8276225157127914,2022-05-21
3962,England,United Kingdom,2021-05-23 04:20:51,52.3555,-1.1743,3894329,112336.0,0.0,3781993.0,"England, United Kingdom",6956.991417934445,2.884604767599245,2021-05-22
3988,England,United Kingdom,2022-05-26 04:20:50,52.3555,-1.1743,18728368,155082.0,,,"England, United Kingdom",33457.13611970588,0.8280593375781595,2022-05-22
3962,England,United Kingdom,2021-05-24 04:20:53,52.3555,-1.1743,3895920,112339.0,0.0,3783581.0,"England, United Kingdom",6959.833646556098,2.8835037680445184,2021-05-23
3988,England,United Kingdom,2022-05-24 04:20:57,52.3555,-1.1743,18716214,154864.0,,,"England, United Kingdom",33435.423708224065,0.8274323001436081,2022-05-23
3962,England,United Kingdom,2021-05-25 04:21:08,52.3555,-1.1743,3897815,112342.0,0.0,3785473.0,"England, United Kingdom",6963.21895343104,2.882178861746902,2021-05-24
3988,England,United Kingdom,2022-05-25 04:20:56,52.3555,-1.1743,18722566,154991.0,,,"England, United Kingdom",33446.771185411206,0.8278299032301448,2022-05-24
3962,England,United Kingdom,2021-05-26 04:20:35,52.3555,-1.1743,3899813,112355.0,0.0,3787458.0,"England, United Kingdom",6966.788263793116,2.881035577859759,2021-05-25
3988,England,United Kingdom,2022-05-26 04:20:50,52.3555,-1.1743,18728368,155082.0,,,"England, United Kingdom",33457.13611970588,0.8280593375781595,2022-05-25
3962,England,United Kingdom,2021-05-27 04:20:59,52.3555,-1.1743,3902160,112363.0,0.0,3789797.0,"England, United Kingdom",6970.981042281501,2.879507759804826,2021-05-26
3988,England,United Kingdom,2022-05-27 04:20:56,52.3555,-1.1743,18733650,155142.0,,,"England, United Kingdom",33466.572104356776,0.8281461434370772,2022-05-26
3963,England,United Kingdom,2021-05-28 04:20:36,52.3555,-1.1743,3904934,112371.0,0.0,3792563.0,"England, United Kingdom",6975.936631342761,2.87766707452674,2021-05-27
3988,England,United Kingdom,2022-05-28 04:21:07,52.3555,-1.1743,18738306,155203.0,,,"England, United Kingdom",33474.889776551885,0.8282659062137208,2022-05-27
3963,England,United Kingdom,2021-05-29 04:20:41,52.3555,-1.1743,3908214,112379.0,0.0,3795835.0,"England, United Kingdom",6981.796159865088,2.875456666395443,2021-05-28
3988,England,United Kingdom,2022-05-29 04:20:53,52.3555,-1.1743,18738306,155203.0,,,"England, United Kingdom",33474.889776551885,0.8282659062137208,2022-05-28
3963,England,United Kingdom,2021-05-30 04:20:55,52.3555,-1.1743,3910803,112385.0,0.0,3798418.0,"England, United Kingdom",6986.421257226157,2.8737064996626014,2021-05-29
3988,England,United Kingdom,2022-05-30 04:20:50,52.3555,-1.1743,18738306,155203.0,,,"England, United Kingdom",33474.889776551885,0.8282659062137208,2022-05-29
3963,England,United Kingdom,2021-05-31 03:08:59,52.3555,-1.1743,3913295,112391.0,0.0,3800904.0,"England, United Kingdom",6990.873069749827,2.8720298367488266,2021-05-30
3988,England,United Kingdom,2022-05-31 04:20:51,52.3555,-1.1743,18751882,155270.0,,,"England, United Kingdom",33499.14250802112,0.8280235551823545,2022-05-30
3963,England,United Kingdom,2021-06-01 04:23:09,52.3555,-1.1743,3916049,112391.0,0.0,3803658.0,"England, United Kingdom",6995.792929978634,2.870010053500352,2021-05-31
3988,England,United Kingdom,2022-06-01 04:20:55,52.3555,-1.1743,18757683,155380.0,,,"England, United Kingdom",33509.50565587418,0.8283539070363861,2022-05-31
3963,England,United Kingdom,2021-06-02 04:24:34,52.3555,-1.1743,3918522,112391.0,0.0,3806131.0,"England, United Kingdom",7000.210800111474,2.868198774946268,2021-06-01
3988,England,United Kingdom,2022-06-02 05:20:39,52.3555,-1.1743,18762989,155470.0,,,"England, United Kingdom",33518.984515124015,0.8285993239136898,2022-06-01
3963,England,United Kingdom,2021-06-03 04:23:32,52.3555,-1.1743,3921939,112402.0,0.0,3809537.0,"England, United Kingdom",7006.315071136105,2.8659803224884426,2021-06-02
3988,England,United Kingdom,2022-06-03 04:20:58,52.3555,-1.1743,18762989,155470.0,,,"England, United Kingdom",33518.984515124015,0.8285993239136898,2022-06-02
3963,England,United Kingdom,2021-06-04 04:23:37,52.3555,-1.1743,3926154,112415.0,0.0,3813739.0,"England, United Kingdom",7013.84492257562,2.863234605672625,2021-06-03
3988,England,United Kingdom,2022-06-04 04:20:58,52.3555,-1.1743,18762989,155470.0,,,"England, United Kingdom",33518.984515124015,0.8285993239136898,2022-06-03
3963,England,United Kingdom,2021-06-05 04:23:03,52.3555,-1.1743,3931158,112424.0,0.0,3818734.0,"England, United Kingdom",7022.784276455414,2.8598189134092293,2021-06-04
3988,England,United Kingdom,2022-06-05 04:20:55,52.3555,-1.1743,18762989,155470.0,,,"England, United Kingdom",33518.984515124015,0.8285993239136898,2022-06-04
3963,England,United Kingdom,2021-06-06 04:24:03,52.3555,-1.1743,3935854,112436.0,0.0,3823418.0,"England, United Kingdom",7031.173406315428,2.856711656479128,2021-06-05
3988,England,United Kingdom,2022-06-06 04:20:57,52.3555,-1.1743,18762989,155470.0,,,"England, United Kingdom",33518.984515124015,0.8285993239136898,2022-06-05
3963,England,United Kingdom,2021-06-07 04:22:51,52.3555,-1.1743,3940141,112440.0,0.0,3827701.0,"England, United Kingdom",7038.831881551775,2.853704981623754,2021-06-06
3988,England,United Kingdom,2022-06-07 04:21:08,52.3555,-1.1743,18792128,155548.0,,,"England, United Kingdom",33571.039637566726,0.8277295684661152,2022-06-06
3963,England,United Kingdom,2021-06-08 04:22:35,52.3555,-1.1743,3944955,112440.0,0.0,3832515.0,"England, United Kingdom",7047.431811523263,2.850222626113606,2021-06-07
3988,England,United Kingdom,2022-06-08 04:20:55,52.3555,-1.1743,18802365,155680.0,,,"England, United Kingdom",33589.3274404579,0.8279809481413641,2022-06-07
3963,England,United Kingdom,2021-06-09 04:23:31,52.3555,-1.1743,3950123,112453.0,0.0,3837670.0,"England, United Kingdom",7056.664141829173,2.846822744506943,2021-06-08
3988,England,United Kingdom,2022-06-09 04:20:54,52.3555,-1.1743,18811661,155765.0,,,"England, United Kingdom",33605.934201782155,0.8280236391672166,2022-06-08
3963,England,United Kingdom,2021-06-10 04:23:17,52.3555,-1.1743,3956096,112458.0,0.0,3843638.0,"England, United Kingdom",7067.334557641326,2.842650936681011,2021-06-09
3988,England,United Kingdom,2022-06-10 04:20:55,52.3555,-1.1743,18821397,155825.0,,,"England, United Kingdom",33623.32699742038,0.827914102231625,2022-06-09
3963,England,United Kingdom,2021-06-11 04:23:20,52.3555,-1.1743,3962371,112463.0,0.0,3849908.0,"England, United Kingdom",7078.544478823521,2.8382753659362034,2021-06-10
3988,England,United Kingdom,2022-06-11 04:21:01,52.3555,-1.1743,18830603,155877.0,,,"England, United Kingdom",33639.77297899859,0.8277854936456364,2022-06-10
3169,England,United Kingdom,2020-06-12 05:09:52,52.3555,-1.1743,156018,36883.0,0.0,119135.0,"England, United Kingdom",278.71704908427,23.64022100014101,2020-06-11
3963,England,United Kingdom,2021-06-12 04:22:22,52.3555,-1.1743,3968986,112479.0,0.0,3856507.0,"England, United Kingdom",7090.361790157422,2.833948015941603,2021-06-11
3988,England,United Kingdom,2022-06-12 04:20:53,52.3555,-1.1743,18830603,155877.0,,,"England, United Kingdom",33639.77297899859,0.8277854936456364,2022-06-11
3184,England,United Kingdom,2020-06-13 03:33:14,52.3555,-1.1743,156410,37069.0,0.0,119341.0,"England, United Kingdom",279.417334200353,23.699891311297232,2020-06-12
3963,England,United Kingdom,2021-06-13 04:22:44,52.3555,-1.1743,3975399,112489.0,0.0,3862910.0,"England, United Kingdom",7101.818240283544,2.829627919109503,2021-06-12
