,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,Date
616,South Africa,2022-06-01 04:20:55,-30.5595,22.9375,3957777,101190.0,,,South Africa,6673.182294196685,2.556738290206851,2022-05-31
3611,South Africa,2020-06-02 02:33:08,-30.5595,22.9375,34357,705.0,17291.0,16361.0,South Africa,57.92911628970392,2.0519835841313268,2020-06-01
595,South Africa,2021-06-02 04:24:34,-30.5595,22.9375,1669231,56601.0,1563719.0,48911.0,South Africa,2814.479631905544,3.3908428491922327,2021-06-01
616,South Africa,2022-06-02 05:20:39,-30.5595,22.9375,3960424,101219.0,,,South Africa,6677.645383838355,2.555761706322353,2022-06-01
3615,South Africa,2020-06-03 02:33:13,-30.5595,22.9375,35812,755.0,18313.0,16744.0,South Africa,60.3823824131,2.108231877582933,2020-06-02
595,South Africa,2021-06-03 04:23:32,-30.5595,22.9375,1675013,56711.0,1565684.0,52618.0,South Africa,2824.2286248440155,3.385705066169636,2021-06-02
616,South Africa,2022-06-03 04:20:58,-30.5595,22.9375,3963394,101250.0,,,South Africa,6682.653081698483,2.554628684405336,2022-06-02
3618,South Africa,2020-06-04 02:33:14,-30.5595,22.9375,37525,792.0,19682.0,17051.0,South Africa,63.27066067384055,2.110592938041306,2020-06-03
595,South Africa,2021-06-04 04:23:37,-30.5595,22.9375,1680373,56765.0,1567635.0,55973.0,South Africa,2833.266086302024,3.378119024764145,2021-06-03
616,South Africa,2022-06-04 04:20:58,-30.5595,22.9375,3965422,101285.0,,,South Africa,6686.072479429237,2.554204823597589,2022-06-03
3619,South Africa,2020-06-05 02:33:06,-30.5595,22.9375,40792,848.0,21311.0,18633.0,South Africa,68.77912831998144,2.07883898803687,2020-06-04
595,South Africa,2021-06-05 04:23:03,-30.5595,22.9375,1686041,56832.0,1570975.0,58234.0,South Africa,2842.8228645751574,3.370736536062884,2021-06-04
616,South Africa,2022-06-05 04:20:55,-30.5595,22.9375,3967078,101313.0,,,South Africa,6688.864650357308,2.5538444164697545,2022-06-04
3644,South Africa,2020-06-06 02:33:00,-30.5595,22.9375,43434,908.0,23088.0,19438.0,South Africa,73.23378749387315,2.0905281576645023,2020-06-05
595,South Africa,2021-06-06 04:24:03,-30.5595,22.9375,1691491,56929.0,1574223.0,60339.0,South Africa,2852.0120744531705,3.365610576704221,2021-06-05
616,South Africa,2022-06-06 04:20:57,-30.5595,22.9375,3968205,101317.0,,,South Africa,6690.764877794468,2.553219906733649,2022-06-05
3646,South Africa,2020-06-07 03:53:30,-30.5595,22.9375,45973,952.0,24258.0,20763.0,South Africa,77.51477903153821,2.0707806756139475,2020-06-06
595,South Africa,2021-06-07 04:22:51,-30.5595,22.9375,1696564,56974.0,1578033.0,61557.0,South Africa,2860.5656270607224,3.3581992780702645,2021-06-06
616,South Africa,2022-06-07 04:21:08,-30.5595,22.9375,3968205,101317.0,,,South Africa,6690.764877794468,2.553219906733649,2022-06-06
3646,South Africa,2020-06-08 03:33:22,-30.5595,22.9375,48285,998.0,24364.0,22923.0,South Africa,81.41302733208236,2.066894480687584,2020-06-07
595,South Africa,2021-06-08 04:22:35,-30.5595,22.9375,1699849,57063.0,1581540.0,61246.0,South Africa,2866.104444390864,3.356945234547304,2021-06-07
616,South Africa,2022-06-08 04:20:55,-30.5595,22.9375,3970993,101397.0,,,South Africa,6695.465706627478,2.553441922461208,2022-06-07
3647,South Africa,2020-06-09 03:33:03,-30.5595,22.9375,50879,1080.0,26099.0,23700.0,South Africa,85.78675401530535,2.1226832288370447,2020-06-08
595,South Africa,2021-06-09 04:23:31,-30.5595,22.9375,1704058,57183.0,1587015.0,59860.0,South Africa,2873.201212166379,3.3556956394676707,2021-06-08
616,South Africa,2022-06-09 04:20:54,-30.5595,22.9375,3973086,101424.0,,,South Africa,6698.994700439345,2.5527763557093905,2022-06-08
3649,South Africa,2020-06-10 04:07:00,-30.5595,22.9375,52991,1162.0,29006.0,22823.0,South Africa,89.34778360472976,2.1928251967315204,2020-06-09
595,South Africa,2021-06-10 04:23:17,-30.5595,22.9375,1712939,57310.0,1589501.0,66128.0,South Africa,2888.175409033651,3.34571166865837,2021-06-09
616,South Africa,2022-06-10 04:20:55,-30.5595,22.9375,3975062,101448.0,,,South Africa,6702.326421305208,2.5521111368828966,2022-06-09
3692,South Africa,2020-06-11 03:33:41,-30.5595,22.9375,55421,1210.0,31505.0,22706.0,South Africa,93.44499094483456,2.1832879233503544,2020-06-10
595,South Africa,2021-06-11 04:23:20,-30.5595,22.9375,1722086,57410.0,1593059.0,71617.0,South Africa,2903.598106786712,3.3337475596456856,2021-06-10
616,South Africa,2022-06-11 04:21:01,-30.5595,22.9375,3976653,101468.0,,,South Africa,6705.008996152166,2.5515930105040594,2022-06-10
3699,South Africa,2020-06-12 05:09:52,-30.5595,22.9375,58568,1284.0,33252.0,24032.0,South Africa,98.7511273643036,2.1923234530801805,2020-06-11
595,South Africa,2021-06-12 04:22:22,-30.5595,22.9375,1730106,57592.0,1598293.0,74221.0,South Africa,2917.1205771026134,3.3288133790646355,2021-06-11
616,South Africa,2022-06-12 04:20:53,-30.5595,22.9375,3977628,101477.0,,,South Africa,6706.6529373688745,2.5511938270748296,2022-06-11
3714,South Africa,2020-06-13 03:33:14,-30.5595,22.9375,61927,1354.0,35006.0,25567.0,South Africa,104.41471561755958,2.1864453307927074,2020-06-12
595,South Africa,2021-06-13 04:22:44,-30.5595,22.9375,1739425,57706.0,1602406.0,79313.0,South Africa,2932.8332829472374,3.3175330928324014,2021-06-12
616,South Africa,2022-06-13 04:21:14,-30.5595,22.9375,3978590,101484.0,,,South Africa,6708.274959369361,2.550752904923604,2022-06-12
3717,South Africa,2020-06-14 03:33:15,-30.5595,22.9375,65736,1423.0,36850.0,27463.0,South Africa,110.83704597083496,2.1647194839965924,2020-06-13
595,South Africa,2021-06-14 04:22:46,-30.5595,22.9375,1747082,57765.0,1606581.0,82736.0,South Africa,2945.743701302457,3.3063702791282834,2021-06-13
616,South Africa,2022-06-14 04:20:52,-30.5595,22.9375,3979126,101509.0,,,South Africa,6709.178705515162,2.5510375896616493,2022-06-13
3717,South Africa,2020-06-15 03:33:14,-30.5595,22.9375,70038,1480.0,38531.0,30027.0,South Africa,118.0906204470205,2.113138581912676,2020-06-14
595,South Africa,2021-06-15 04:22:22,-30.5595,22.9375,1752630,57879.0,1611447.0,83304.0,South Africa,2955.098148348918,3.3024083805480906,2021-06-14
616,South Africa,2022-06-15 04:20:54,-30.5595,22.9375,3979836,101550.0,,,South Africa,6710.375831939637,2.551612679517448,2022-06-14
3722,South Africa,2020-06-16 04:33:09,-30.5595,22.9375,73533,1568.0,39867.0,32098.0,South Africa,123.9835174238379,2.1323759400541253,2020-06-15
595,South Africa,2021-06-16 04:22:32,-30.5595,22.9375,1761066,58087.0,1616405.0,86574.0,South Africa,2969.3220335839487,3.298399946396103,2021-06-15
616,South Africa,2022-06-16 04:20:55,-30.5595,22.9375,3981739,101576.0,,,South Africa,6713.584467975941,2.551046163497909,2022-06-15
3720,South Africa,2020-06-17 04:33:21,-30.5595,22.9375,76334,1625.0,42063.0,32646.0,South Africa,128.7062654730698,2.128802368538266,2020-06-16
595,South Africa,2021-06-17 04:22:36,-30.5595,22.9375,1774312,58223.0,1620317.0,95772.0,South Africa,2991.6560288214087,3.28144091907173,2021-06-16
616,South Africa,2022-06-17 04:20:56,-30.5595,22.9375,3983675,101584.0,,,South Africa,6716.84874509958,2.5500072169541945,2022-06-16
3723,South Africa,2020-06-18 04:33:18,-30.5595,22.9375,80412,1674.0,44331.0,34407.0,South Africa,135.58215499280124,2.0817788389792566,2020-06-17
597,South Africa,2021-06-18 04:22:16,-30.5595,22.9375,1786079,58323.0,1623319.0,104437.0,South Africa,3011.4962916901386,3.2654210704005813,2021-06-17
616,South Africa,2022-06-18 04:21:10,-30.5595,22.9375,3984646,101589.0,,,South Africa,6718.485941942066,2.5495112991216784,2022-06-17
3724,South Africa,2020-06-19 04:33:17,-30.5595,22.9375,83890,1737.0,44920.0,37233.0,South Africa,141.44638837917344,2.070568601740374,2020-06-18
597,South Africa,2021-06-19 04:22:33,-30.5595,22.9375,1796589,58441.0,1632182.0,105966.0,South Africa,3029.2171349594805,3.252886442029869,2021-06-18
616,South Africa,2022-06-19 04:20:51,-30.5595,22.9375,3984646,101589.0,,,South Africa,6718.485941942066,2.5495112991216784,2022-06-18
3725,South Africa,2020-06-20 04:33:19,-30.5595,22.9375,87715,1831.0,47825.0,38059.0,South Africa,147.8956962293384,2.087442284671949,2020-06-19
597,South Africa,2021-06-20 04:21:48,-30.5595,22.9375,1810164,58590.0,1640849.0,110725.0,South Africa,3052.1058549767326,3.236723302419007,2021-06-19
616,South Africa,2022-06-20 04:21:01,-30.5595,22.9375,3986601,101604.0,,,South Africa,6721.782254843261,2.5486372977882663,2022-06-19
3729,South Africa,2020-06-21 04:33:19,-30.5595,22.9375,92681,1877.0,50326.0,40478.0,South Africa,156.26883682644146,2.0252263139154736,2020-06-20
597,South Africa,2021-06-21 04:21:41,-30.5595,22.9375,1823319,58702.0,1647503.0,117114.0,South Africa,3074.2864157006334,3.2195134257910984,2021-06-20
616,South Africa,2022-06-21 04:20:56,-30.5595,22.9375,3986892,101620.0,,,South Africa,6722.272908067941,2.548852589937224,2022-06-20
3729,South Africa,2020-06-22 04:33:20,-30.5595,22.9375,97302,1930.0,51608.0,43764.0,South Africa,164.06027514686298,1.983515241207786,2020-06-21
597,South Africa,2021-06-22 04:21:34,-30.5595,22.9375,1832479,58795.0,1656680.0,117004.0,South Africa,3089.7310326699176,3.2084951587439745,2021-06-21
616,South Africa,2022-06-22 04:20:54,-30.5595,22.9375,3986892,101640.0,,,South Africa,6722.272908067941,2.549354233824242,2022-06-21
3732,South Africa,2020-06-23 04:33:22,-30.5595,22.9375,101590,1991.0,53444.0,46155.0,South Africa,171.2902443132701,1.9598385667880696,2020-06-22
597,South Africa,2021-06-23 04:21:46,-30.5595,22.9375,1843572,59092.0,1665540.0,118940.0,South Africa,3108.434868482173,3.205299277706539,2021-06-22
616,South Africa,2022-06-23 04:20:55,-30.5595,22.9375,3989007,101697.0,,,South Africa,6725.838995938032,2.5494314750513096,2022-06-22
3737,South Africa,2020-06-24 04:33:28,-30.5595,22.9375,106108,2102.0,55045.0,48961.0,South Africa,178.90801499746496,1.9810004900667244,2020-06-23
597,South Africa,2021-06-24 04:21:55,-30.5595,22.9375,1861065,59258.0,1671391.0,130416.0,South Africa,3137.929703050261,3.1840908297130945,2021-06-23
616,South Africa,2022-06-24 04:20:58,-30.5595,22.9375,3990057,101704.0,,,South Africa,6727.609394171411,2.5489360177060125,2022-06-23
3750,South Africa,2020-06-25 05:26:54,-30.5595,22.9375,111796,2205.0,56874.0,52717.0,South Africa,188.49851514171027,1.97234248094744,2020-06-24
597,South Africa,2021-06-25 04:21:33,-30.5595,22.9375,1877143,59406.0,1675827.0,141910.0,South Africa,3165.038715237177,3.164702955502058,2021-06-24
616,South Africa,2022-06-25 04:20:57,-30.5595,22.9375,3991003,101717.0,,,South Africa,6729.204438675007,2.5486575680349026,2022-06-24
3757,South Africa,2020-06-26 04:33:43,-30.5595,22.9375,118375,2292.0,59974.0,56109.0,South Africa,199.591324643994,1.936219640971489,2020-06-25
597,South Africa,2021-06-26 04:21:43,-30.5595,22.9375,1895905,59621.0,1690380.0,145904.0,South Africa,3196.6732025273195,3.144725078524504,2021-06-25
616,South Africa,2022-06-26 04:21:02,-30.5595,22.9375,3991944,101727.0,,,South Africa,6730.791052710825,2.54830729088384,2022-06-25
3758,South Africa,2020-06-27 04:33:35,-30.5595,22.9375,124590,2340.0,64111.0,58139.0,South Africa,210.0703960920398,1.8781603660004813,2020-06-26
597,South Africa,2021-06-27 04:21:39,-30.5595,22.9375,1913861,59778.0,1702070.0,152013.0,South Africa,3226.9486984116493,3.1234243239190307,2021-06-26
616,South Africa,2022-06-27 04:21:00,-30.5595,22.9375,3992449,101731.0,,,South Africa,6731.6425299564025,2.5480851477376416,2022-06-26
3759,South Africa,2020-06-28 04:34:04,-30.5595,22.9375,131800,2413.0,67094.0,62293.0,South Africa,222.2271306279063,1.830804248861912,2020-06-27
597,South Africa,2021-06-28 04:21:29,-30.5595,22.9375,1928897,59900.0,1709999.0,158998.0,South Africa,3252.300801113631,3.105401688115021,2021-06-27
616,South Africa,2022-06-28 04:20:58,-30.5595,22.9375,3992661,101740.0,,,South Africa,6731.99998179019,2.548175264566664,2022-06-27
3759,South Africa,2020-06-29 04:33:44,-30.5595,22.9375,138134,2456.0,68925.0,66753.0,South Africa,232.9068472090684,1.7779836969898797,2020-06-28
597,South Africa,2021-06-29 04:21:28,-30.5595,22.9375,1941119,60038.0,1723882.0,157199.0,South Africa,3272.908236550158,3.0929582369756825,2021-06-28
616,South Africa,2022-06-29 04:20:59,-30.5595,22.9375,3993004,101745.0,,,South Africa,6732.57831187976,2.548081594709146,2022-06-28
3761,South Africa,2020-06-30 04:33:48,-30.5595,22.9375,144264,2529.0,70614.0,71121.0,South Africa,243.24260070488828,1.7530361004824488,2020-06-29
597,South Africa,2021-06-30 04:21:41,-30.5595,22.9375,1954466,60264.0,1739976.0,154226.0,South Africa,3295.4125272367337,3.083399762390341,2021-06-29
616,South Africa,2022-06-30 04:21:01,-30.5595,22.9375,3993444,101764.0,,,South Africa,6733.320193044224,2.548276625389013,2022-06-29
3763,South Africa,2020-07-01 04:33:52,-30.5595,22.9375,151209,2657.0,73543.0,75009.0,South Africa,254.9525204485211,1.7571705387906804,2020-06-30
597,South Africa,2021-07-01 04:21:19,-30.5595,22.9375,1973972,60647.0,1748042.0,165283.0,South Africa,3328.3014681322416,3.0723333461670177,2021-06-30
616,South Africa,2022-07-01 04:21:10,-30.5595,22.9375,3993444,101764.0,,,South Africa,6733.320193044224,2.548276625389013,2022-06-30
3765,South Africa,2020-07-02 04:33:46,-30.5595,22.9375,159333,2749.0,76025.0,80559.0,South Africa,268.65034449420483,1.725317416982044,2020-07-01
597,South Africa,2021-07-02 04:21:47,-30.5595,22.9375,1995556,61029.0,1754793.0,179734.0,South Africa,3364.6941114362835,3.0582454213261867,2021-07-01
3768,South Africa,2020-07-03 04:33:54,-30.5595,22.9375,168061,2844.0,81999.0,83218.0,South Africa,283.36656904747014,1.6922426975919458,2020-07-02
597,South Africa,2021-07-03 04:21:37,-30.5595,22.9375,2019826,61332.0,1773930.0,184564.0,South Africa,3405.6156020306635,3.036499183593042,2021-07-02
3772,South Africa,2020-07-04 04:33:51,-30.5595,22.9375,177124,2952.0,86298.0,87874.0,South Africa,298.647634941861,1.6666290282513945,2020-07-03
597,South Africa,2021-07-04 04:21:38,-30.5595,22.9375,2046311,61507.0,1792361.0,192443.0,South Africa,3450.271789850695,3.00575034782103,2021-07-03
3773,South Africa,2020-07-05 04:33:46,-30.5595,22.9375,187977,3026.0,91227.0,93724.0,South Africa,316.94680830077345,1.6097714082041952,2020-07-04
597,South Africa,2021-07-05 04:21:28,-30.5595,22.9375,2062896,61840.0,1808082.0,192974.0,South Africa,3478.2356514702988,2.9977274666294376,2021-07-04
3774,South Africa,2020-07-06 04:33:57,-30.5595,22.9375,196750,3199.0,93315.0,100236.0,South Africa,331.7389070640407,1.6259212198221094,2020-07-05
597,South Africa,2021-07-06 04:21:32,-30.5595,22.9375,2075409,62171.0,1827821.0,185417.0,South Africa,3499.333740131505,2.995602312604407,2021-07-05
3776,South Africa,2020-07-07 04:34:00,-30.5595,22.9375,205721,3310.0,97848.0,104563.0,South Africa,346.8648523513165,1.6089752626129563,2020-07-06
597,South Africa,2021-07-07 04:21:20,-30.5595,22.9375,2090909,62628.0,1845038.0,183243.0,South Africa,3525.468190243285,2.9952523041414043,2021-07-06
3777,South Africa,2020-07-08 05:33:48,-30.5595,22.9375,215855,3502.0,102299.0,110054.0,South Africa,363.9517244437535,1.6223853976048737,2020-07-07
597,South Africa,2021-07-08 04:21:26,-30.5595,22.9375,2112336,63039.0,1853804.0,195493.0,South Africa,3561.596116859097,2.9843263571704504,2021-07-07
3780,South Africa,2020-07-09 04:34:23,-30.5595,22.9375,224665,3602.0,106842.0,114221.0,South Africa,378.80620866857794,1.6032759886942782,2020-07-08
597,South Africa,2021-07-09 04:21:21,-30.5595,22.9375,2135246,63499.0,1862900.0,208847.0,South Africa,3600.2245202178638,2.9738493831624084,2021-07-08
3780,South Africa,2020-07-10 04:34:24,-30.5595,22.9375,238339,3720.0,113061.0,121558.0,South Africa,401.8618519478343,1.5608020508603293,2020-07-09
597,South Africa,2021-07-10 04:21:25,-30.5595,22.9375,2157687,63873.0,1884170.0,209644.0,South Africa,3638.062145699053,2.9602532712112555,2021-07-09
3784,South Africa,2020-07-11 04:34:26,-30.5595,22.9375,250687,3860.0,118232.0,128595.0,South Africa,422.6817351723668,1.5397687155696147,2020-07-10
597,South Africa,2021-07-11 04:21:43,-30.5595,22.9375,2179297,64138.0,1904107.0,211052.0,South Africa,3674.498627435541,2.9430591608211274,2021-07-10
3785,South Africa,2020-07-12 04:34:30,-30.5595,22.9375,264184,3971.0,127715.0,132498.0,South Africa,445.43893989228224,1.5031190382460708,2020-07-11
597,South Africa,2021-07-12 04:21:34,-30.5595,22.9375,2195599,64289.0,1922601.0,208709.0,South Africa,3701.985324578911,2.9280847732213395,2021-07-11
3787,South Africa,2020-07-13 04:43:04,-30.5595,22.9375,276242,4079.0,134874.0,137289.0,South Africa,465.7698559856912,1.4766038473512355,2020-07-12
597,South Africa,2021-07-13 04:21:18,-30.5595,22.9375,2206781,64509.0,1943513.0,198759.0,South Africa,3720.839222717615,2.923217120321409,2021-07-12
3787,South Africa,2020-07-14 04:34:46,-30.5595,22.9375,287796,4172.0,138241.0,145383.0,South Africa,485.25098092707833,1.4496379379838498,2020-07-13
597,South Africa,2021-07-14 04:21:35,-30.5595,22.9375,2219316,65142.0,1961448.0,192726.0,South Africa,3741.974405437045,2.935228692083507,2021-07-13
3794,South Africa,2020-07-15 04:34:39,-30.5595,22.9375,298292,4346.0,146279.0,147667.0,South Africa,502.94821888664205,1.4569616349080767,2020-07-14
597,South Africa,2021-07-15 04:21:48,-30.5595,22.9375,2236805,65595.0,1970516.0,200694.0,South Africa,3771.46249563091,2.9325309984553862,2021-07-14
3795,South Africa,2020-07-16 04:44:59,-30.5595,22.9375,311049,4453.0,160693.0,145903.0,South Africa,524.4577143754144,1.4316072387308751,2020-07-15
597,South Africa,2021-07-16 04:21:22,-30.5595,22.9375,2253240,65972.0,1982122.0,205146.0,South Africa,3799.1734432171743,2.927872752125828,2021-07-15
3797,South Africa,2020-07-17 04:34:50,-30.5595,22.9375,324221,4669.0,165591.0,153961.0,South Africa,546.6669386897603,1.4400671147149628,2020-07-16
597,South Africa,2021-07-17 04:22:22,-30.5595,22.9375,2269179,66385.0,2009456.0,193338.0,South Africa,3826.0480883998616,2.9255074192031567,2021-07-16
3808,South Africa,2020-07-18 04:34:45,-30.5595,22.9375,337594,4804.0,178183.0,154607.0,South Africa,569.2150678087814,1.4230110724716671,2020-07-17
597,South Africa,2021-07-18 04:22:07,-30.5595,22.9375,2283880,66676.0,2028881.0,188323.0,South Africa,3850.835349760718,2.9194178328108307,2021-07-17
3888,South Africa,2020-07-19 04:34:58,-30.5595,22.9375,350879,4948.0,182230.0,163701.0,South Africa,591.61482069491,1.4101727376104014,2020-07-18
597,South Africa,2021-07-19 04:21:24,-30.5595,22.9375,2295095,66859.0,2050164.0,178072.0,South Africa,3869.744888986757,2.91312560046534,2021-07-18
3888,South Africa,2020-07-20 05:34:40,-30.5595,22.9375,364328,5033.0,191059.0,168236.0,South Africa,614.2910929241566,1.3814474868799542,2020-07-19
597,South Africa,2021-07-20 04:21:48,-30.5595,22.9375,2302304,67080.0,2069085.0,166139.0,South Africa,3881.899937429069,2.913603068925737,2021-07-19
3802,South Africa,2020-07-21 04:38:46,-30.5595,22.9375,373628,5173.0,194865.0,173590.0,South Africa,629.9717629912244,1.384532208506857,2020-07-20
597,South Africa,2021-07-21 04:21:40,-30.5595,22.9375,2311232,67676.0,2085119.0,158437.0,South Africa,3896.953380693453,2.9281352975382826,2021-07-20
3893,South Africa,2020-07-22 04:34:42,-30.5595,22.9375,381798,5368.0,208144.0,168286.0,South Africa,643.7471473404656,1.405979077941739,2020-07-21
597,South Africa,2021-07-22 04:21:19,-30.5595,22.9375,2327472,68192.0,2098818.0,160462.0,South Africa,3924.335540036376,2.929874129527659,2021-07-21
3894,South Africa,2020-07-23 05:15:04,-30.5595,22.9375,394948,5940.0,229175.0,159833.0,South Africa,665.9192775965882,1.503995462693823,2020-07-22
597,South Africa,2021-07-23 04:21:29,-30.5595,22.9375,2342330,68625.0,2109820.0,163885.0,South Africa,3949.387518085461,2.929775053045472,2021-07-22
3865,South Africa,2020-07-24 05:30:40,-30.5595,22.9375,408052,6093.0,236260.0,165699.0,South Africa,688.0138475491534,1.4931920441512356,2020-07-23
597,South Africa,2021-07-24 00:21:36,-30.5595,22.9375,2356049,69075.0,2133196.0,153778.0,South Africa,3972.51903557472,2.931815085339906,2021-07-23
3897,South Africa,2020-07-25 04:47:39,-30.5595,22.9375,421996,6343.0,245771.0,169882.0,South Africa,711.5247360884215,1.5030948160646072,2020-07-24
597,South Africa,2021-07-25 04:22:12,-30.5595,22.9375,2368105,69488.0,2147168.0,151449.0,South Africa,3992.846579481017,2.9343293477274024,2021-07-24
3897,South Africa,2020-07-26 04:35:00,-30.5595,22.9375,434200,6655.0,263054.0,164491.0,South Africa,732.1018218409478,1.5327038231229848,2020-07-25
597,South Africa,2021-07-26 04:21:28,-30.5595,22.9375,2377823,69775.0,2158183.0,149865.0,South Africa,4009.232036654325,2.934406808244348,2021-07-25
3899,South Africa,2020-07-27 04:35:02,-30.5595,22.9375,445433,6769.0,265077.0,173587.0,South Africa,751.0417107509877,1.5196449297649703,2020-07-26
597,South Africa,2021-07-27 04:21:18,-30.5595,22.9375,2383490,70018.0,2169452.0,144020.0,South Africa,4018.787128833903,2.9376250791905987,2021-07-26
3899,South Africa,2020-07-28 04:58:43,-30.5595,22.9375,452529,7067.0,274925.0,170537.0,South Africa,763.006230621516,1.561667871009372,2020-07-27
597,South Africa,2021-07-28 04:21:39,-30.5595,22.9375,2391223,70338.0,2180494.0,140391.0,South Africa,4031.825690299348,2.941507337458698,2021-07-27
3901,South Africa,2020-07-29 04:35:11,-30.5595,22.9375,459761,7257.0,287313.0,165191.0,South Africa,775.2000592156056,1.5784287923508085,2020-07-28
597,South Africa,2021-07-29 04:21:33,-30.5595,22.9375,2408525,70908.0,2180494.0,157123.0,South Africa,4060.998480998316,2.944042515647544,2021-07-28
3904,South Africa,2020-07-30 04:35:05,-30.5595,22.9375,471123,7497.0,297967.0,165659.0,South Africa,794.3574541943179,1.5913041817105087,2020-07-29
597,South Africa,2021-07-30 04:21:34,-30.5595,22.9375,2422151,71431.0,2194762.0,155958.0,South Africa,4083.973191786904,2.949072952099188,2021-07-29
3904,South Africa,2020-07-31 04:35:18,-30.5595,22.9375,482169,7812.0,309601.0,164756.0,South Africa,812.9820436094609,1.6201788169708131,2020-07-30
597,South Africa,2021-07-31 04:21:35,-30.5595,22.9375,2435036,71679.0,2207960.0,155397.0,South Africa,4105.698507250792,2.943652578442372,2021-07-30
3907,South Africa,2020-08-01 04:36:27,-30.5595,22.9375,493183,8005.0,326171.0,159007.0,South Africa,831.5526780308248,1.6231297510254814,2020-07-31
597,South Africa,2021-08-01 04:21:50,-30.5595,22.9375,2447454,72013.0,2222338.0,153103.0,South Africa,4126.636417024217,2.9423637788493675,2021-07-31
3907,South Africa,2020-08-02 04:34:47,-30.5595,22.9375,503290,8153.0,342461.0,152676.0,South Africa,848.5940255972607,1.6199407896044031,2020-08-01
597,South Africa,2021-08-02 04:21:36,-30.5595,22.9375,2456184,72191.0,2230871.0,153122.0,South Africa,4141.356013764594,2.93915276705654,2021-08-01
3907,South Africa,2020-08-03 04:34:35,-30.5595,22.9375,511485,8366.0,347227.0,155892.0,South Africa,862.4115622853919,1.6356295883554748,2020-08-02
597,South Africa,2021-08-03 04:21:39,-30.5595,22.9375,2461758,72437.0,2238388.0,150933.0,South Africa,4150.7542992435,2.9424906916114417,2021-08-02
3907,South Africa,2020-08-04 04:41:59,-30.5595,22.9375,516862,8539.0,358037.0,150286.0,South Africa,871.477687333846,1.6520850826719704,2020-08-03
597,South Africa,2021-08-04 04:21:25,-30.5595,22.9375,2470746,72992.0,2250708.0,147046.0,South Africa,4165.908908121221,2.9542494453092303,2021-08-03
3907,South Africa,2020-08-05 04:34:43,-30.5595,22.9375,521318,8884.0,363751.0,148683.0,South Africa,878.9909202175937,1.704142193440472,2020-08-04
597,South Africa,2021-08-05 04:21:51,-30.5595,22.9375,2484009,73415.0,2258603.0,151991.0,South Africa,4188.271566949126,2.9555045895566403,2021-08-04
3910,South Africa,2020-08-06 04:35:02,-30.5595,22.9375,529877,9298.0,377266.0,143313.0,South Africa,893.4221949599629,1.7547468563459068,2020-08-05
597,South Africa,2021-08-06 04:21:18,-30.5595,22.9375,2497655,73873.0,,,South Africa,4211.279999608826,2.957694317269599,2021-08-05
3910,South Africa,2020-08-07 04:35:11,-30.5595,22.9375,538184,9604.0,387316.0,141264.0,South Africa,907.4285741263212,1.7845197924873275,2020-08-06
597,South Africa,2021-08-07 04:21:30,-30.5595,22.9375,2511178,74352.0,,,South Africa,4234.081042761187,2.960841485549809,2021-08-06
3910,South Africa,2020-08-08 04:34:53,-30.5595,22.9375,545476,9909.0,394759.0,140808.0,South Africa,919.7235683337468,1.8165785479104488,2020-08-07
597,South Africa,2021-08-08 04:21:33,-30.5595,22.9375,2523488,74623.0,,,South Africa,4254.836854430607,2.9571371054667197,2021-08-07
3910,South Africa,2020-08-09 04:34:54,-30.5595,22.9375,553188,10210.0,404568.0,138410.0,South Africa,932.7267218345236,1.845665488043848,2020-08-08
597,South Africa,2021-08-09 04:21:24,-30.5595,22.9375,2533466,74813.0,,,South Africa,4271.660695928371,2.952990093413529,2021-08-08
3910,South Africa,2020-08-10 04:34:55,-30.5595,22.9375,559859,10408.0,411474.0,137977.0,South Africa,943.9746519439226,1.8590395081618765,2020-08-09
597,South Africa,2021-08-10 04:21:27,-30.5595,22.9375,2540222,75012.0,,,South Africa,4283.051943989995,2.952970252206303,2021-08-09
3910,South Africa,2020-08-11 04:35:08,-30.5595,22.9375,563598,10621.0,417200.0,135777.0,South Africa,950.278955748306,1.8844992352705296,2020-08-10
597,South Africa,2021-08-11 04:21:58,-30.5595,22.9375,2546762,75201.0,,,South Africa,4294.078995843611,2.95280831110249,2021-08-10
575,South Africa,2020-08-12 04:27:29,-30.5595,22.9375,566109,10751.0,426125.0,129233.0,South Africa,954.5127366664144,1.899104236110007,2020-08-11
597,South Africa,2021-08-12 04:21:25,-30.5595,22.9375,2554240,75774.0,,,South Africa,4306.6876034523775,2.966596717614633,2021-08-11
575,South Africa,2020-08-13 04:29:15,-30.5595,22.9375,568919,11010.0,432029.0,125880.0,South Africa,959.2506595576466,1.935249130368295,2020-08-12
597,South Africa,2021-08-13 04:21:24,-30.5595,22.9375,2568511,76247.0,,,South Africa,4330.749844584327,2.9685292373674863,2021-08-12
575,South Africa,2020-08-14 04:51:19,-30.5595,22.9375,572865,11270.0,437617.0,123978.0,South Africa,965.9039847280392,1.96730468784094,2020-08-13
597,South Africa,2021-08-14 04:21:25,-30.5595,22.9375,2582427,76631.0,,,South Africa,4354.213522504037,2.9674023699411447,2021-08-13
575,South Africa,2020-08-15 04:27:31,-30.5595,22.9375,579140,11556.0,461734.0,105850.0,South Africa,976.4842217894208,1.995372448803398,2020-08-14
