,date,areaCode,newCasesByPublishDate,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newDeaths28DaysByPublishDate,newVirusTestsBySpecimenDate,newCasesPCROnlyBySpecimenDate,newPCRTestsBySpecimenDate
601,2021-01-22,E92000001,37115.0,27741.0,1127.0,1251.0,596712.0,26431.0,359640.0
602,2021-01-21,E92000001,34371.0,29633.0,1139.0,1134.0,615988.0,28252.0,375731.0
603,2021-01-20,E92000001,35061.0,32679.0,1179.0,1662.0,589935.0,31146.0,368537.0
604,2021-01-19,E92000001,30371.0,37056.0,1255.0,1507.0,545253.0,35314.0,310252.0
605,2021-01-18,E92000001,34134.0,41936.0,1173.0,560.0,575072.0,39860.0,263586.0
606,2021-01-17,E92000001,35263.0,26976.0,1174.0,598.0,389397.0,25774.0,280961.0
607,2021-01-16,E92000001,37759.0,28412.0,1175.0,1140.0,428205.0,27208.0,340964.0
608,2021-01-15,E92000001,50741.0,37878.0,1105.0,1139.0,559689.0,36247.0,373621.0
609,2021-01-14,E92000001,44358.0,39659.0,1094.0,1114.0,617982.0,37981.0,440207.0
610,2021-01-13,E92000001,42898.0,42303.0,1106.0,1400.0,567050.0,40506.0,402778.0
611,2021-01-12,E92000001,41121.0,45968.0,1095.0,1151.0,535593.0,44075.0,360063.0
612,2021-01-11,E92000001,41835.0,53519.0,1007.0,495.0,560979.0,51108.0,340827.0
613,2021-01-10,E92000001,50291.0,33749.0,984.0,498.0,427962.0,32417.0,352412.0
614,2021-01-09,E92000001,54257.0,36419.0,931.0,871.0,507798.0,35132.0,438879.0
615,2021-01-08,E92000001,61757.0,43494.0,892.0,1156.0,625473.0,41716.0,485659.0
616,2021-01-07,E92000001,46841.0,48132.0,891.0,1004.0,564687.0,46318.0,440554.0
617,2021-01-06,E92000001,56060.0,52752.0,829.0,884.0,526854.0,51079.0,426497.0
618,2021-01-05,E92000001,54940.0,59599.0,823.0,784.0,454976.0,57688.0,352347.0
619,2021-01-04,E92000001,53180.0,70920.0,759.0,370.0,470236.0,68808.0,360557.0
620,2021-01-03,E92000001,46853.0,50664.0,656.0,392.0,399159.0,49152.0,346056.0
621,2021-01-02,E92000001,49248.0,55428.0,672.0,349.0,401453.0,53937.0,352655.0
622,2021-01-01,E92000001,50746.0,28879.0,645.0,613.0,366758.0,28458.0,351272.0
623,2020-12-31,E92000001,49510.0,47823.0,653.0,820.0,451752.0,46509.0,398275.0
624,2020-12-30,E92000001,43554.0,64243.0,629.0,919.0,369225.0,62840.0,310401.0
625,2020-12-29,E92000001,47164.0,74058.0,580.0,360.0,346175.0,72555.0,288943.0
626,2020-12-28,E92000001,36511.0,40846.0,594.0,322.0,324357.0,40111.0,295658.0
627,2020-12-27,E92000001,25619.0,43250.0,585.0,246.0,324870.0,42581.0,304464.0
628,2020-12-26,E92000001,31307.0,37462.0,572.0,175.0,251693.0,37163.0,243791.0
629,2020-12-25,E92000001,31560.0,12926.0,541.0,570.0,285924.0,12819.0,280346.0
630,2020-12-24,E92000001,35561.0,29287.0,490.0,468.0,412643.0,28652.0,369899.0
631,2020-12-23,E92000001,34247.0,38383.0,483.0,625.0,443563.0,37560.0,381264.0
632,2020-12-22,E92000001,32288.0,41741.0,491.0,608.0,427200.0,41016.0,378122.0
633,2020-12-21,E92000001,28742.0,43446.0,498.0,198.0,408875.0,42759.0,369213.0
634,2020-12-20,E92000001,32155.0,29556.0,430.0,241.0,359583.0,29166.0,336134.0
635,2020-12-19,E92000001,22775.0,22196.0,415.0,441.0,385980.0,21793.0,364133.0
636,2020-12-18,E92000001,24452.0,32426.0,436.0,403.0,359035.0,32032.0,327066.0
637,2020-12-17,E92000001,22401.0,30160.0,441.0,438.0,328421.0,29833.0,304644.0
638,2020-12-16,E92000001,23432.0,30650.0,354.0,537.0,310344.0,30342.0,289616.0
639,2020-12-15,E92000001,16504.0,29652.0,391.0,467.0,263660.0,29411.0,244327.0
640,2020-12-14,E92000001,17882.0,30019.0,415.0,194.0,281171.0,29788.0,258505.0
641,2020-12-13,E92000001,17164.0,18409.0,368.0,138.0,254985.0,18305.0,245581.0
642,2020-12-12,E92000001,17468.0,16268.0,378.0,440.0,290768.0,16154.0,278927.0
643,2020-12-11,E92000001,17899.0,20177.0,400.0,353.0,342033.0,19995.0,313023.0
644,2020-12-10,E92000001,17622.0,18850.0,380.0,419.0,337568.0,18709.0,316314.0
645,2020-12-09,E92000001,12960.0,17744.0,376.0,451.0,301986.0,17583.0,262942.0
646,2020-12-08,E92000001,10459.0,16937.0,376.0,538.0,267979.0,16816.0,231428.0
647,2020-12-07,E92000001,11623.0,17663.0,360.0,177.0,222978.0,17537.0,188333.0
648,2020-12-06,E92000001,14294.0,11036.0,357.0,201.0,230209.0,10959.0,209342.0
649,2020-12-05,E92000001,12666.0,10302.0,345.0,344.0,292308.0,10218.0,265038.0
650,2020-12-04,E92000001,13412.0,13065.0,414.0,424.0,321525.0,12970.0,278042.0
651,2020-12-03,E92000001,11992.0,12762.0,408.0,328.0,323307.0,12677.0,288417.0
652,2020-12-02,E92000001,13323.0,13662.0,337.0,555.0,290154.0,13592.0,262422.0
653,2020-12-01,E92000001,11618.0,13731.0,347.0,531.0,274296.0,13656.0,244845.0
654,2020-11-30,E92000001,10869.0,15227.0,365.0,189.0,222860.0,15151.0,192787.0
655,2020-11-29,E92000001,10054.0,9067.0,404.0,194.0,200618.0,9033.0,193764.0
656,2020-11-28,E92000001,13323.0,9347.0,387.0,397.0,251886.0,9304.0,245455.0
657,2020-11-27,E92000001,13557.0,12460.0,369.0,451.0,292789.0,12391.0,281313.0
658,2020-11-26,E92000001,14637.0,12459.0,374.0,411.0,311132.0,12417.0,302049.0
659,2020-11-25,E92000001,15893.0,14154.0,429.0,604.0,296912.0,14102.0,287299.0
660,2020-11-24,E92000001,9854.0,14264.0,410.0,535.0,257096.0,14208.0,248459.0
661,2020-11-23,E92000001,13329.0,16472.0,401.0,194.0,214331.0,16421.0,201873.0
662,2020-11-22,E92000001,16668.0,10216.0,410.0,370.0,213078.0,10193.0,207837.0
663,2020-11-21,E92000001,17615.0,10806.0,401.0,266.0,295690.0,10782.0,288812.0
664,2020-11-20,E92000001,17845.0,14960.0,394.0,436.0,344545.0,14902.0,335719.0
665,2020-11-19,E92000001,20291.0,15797.0,401.0,416.0,313260.0,15749.0,304516.0
666,2020-11-18,E92000001,17189.0,18549.0,441.0,423.0,284456.0,18505.0,276262.0
667,2020-11-17,E92000001,17549.0,20676.0,368.0,518.0,259475.0,20608.0,249234.0
668,2020-11-16,E92000001,19423.0,24135.0,360.0,191.0,227834.0,24062.0,217510.0
669,2020-11-15,E92000001,21998.0,14421.0,385.0,143.0,239060.0,14372.0,233395.0
670,2020-11-14,E92000001,24298.0,16290.0,365.0,396.0,292092.0,16230.0,284976.0
671,2020-11-13,E92000001,24540.0,22009.0,360.0,280.0,333709.0,21914.0,323663.0
672,2020-11-12,E92000001,30843.0,22320.0,353.0,469.0,316660.0,22251.0,305741.0
673,2020-11-11,E92000001,19970.0,25065.0,313.0,478.0,315165.0,24996.0,302467.0
674,2020-11-10,E92000001,18622.0,24836.0,320.0,460.0,268204.0,24785.0,255676.0
675,2020-11-09,E92000001,19036.0,28561.0,406.0,175.0,239034.0,28508.0,229823.0
676,2020-11-08,E92000001,18293.0,18273.0,345.0,127.0,243532.0,18212.0,237066.0
677,2020-11-07,E92000001,21875.0,16888.0,336.0,328.0,294928.0,16860.0,287558.0
678,2020-11-06,E92000001,20268.0,21180.0,334.0,303.0,314505.0,21155.0,310297.0
679,2020-11-05,E92000001,21137.0,21205.0,304.0,297.0,291360.0,21204.0,291246.0
680,2020-11-04,E92000001,21863.0,21053.0,278.0,388.0,258861.0,21053.0,258703.0
681,2020-11-03,E92000001,17330.0,22690.0,293.0,359.0,269277.0,22690.0,269165.0
682,2020-11-02,E92000001,15860.0,28394.0,291.0,125.0,257198.0,28394.0,257184.0
683,2020-11-01,E92000001,20602.0,13611.0,288.0,132.0,239757.0,13611.0,239756.0
684,2020-10-31,E92000001,18864.0,14565.0,283.0,278.0,255617.0,14564.0,255617.0
685,2020-10-30,E92000001,20821.0,19899.0,282.0,226.0,287341.0,19898.0,287273.0
686,2020-10-29,E92000001,19740.0,20257.0,250.0,214.0,306910.0,20257.0,306902.0
687,2020-10-28,E92000001,21245.0,20547.0,238.0,236.0,254752.0,20547.0,254702.0
688,2020-10-27,E92000001,19629.0,20761.0,220.0,322.0,236552.0,20761.0,236550.0
689,2020-10-26,E92000001,17883.0,23033.0,226.0,90.0,231451.0,23033.0,231447.0
690,2020-10-25,E92000001,16487.0,13354.0,207.0,137.0,244517.0,13354.0,244510.0
691,2020-10-24,E92000001,19332.0,13713.0,171.0,141.0,233641.0,13713.0,233640.0
692,2020-10-23,E92000001,17116.0,18359.0,189.0,188.0,282145.0,18358.0,282141.0
693,2020-10-22,E92000001,17354.0,19866.0,187.0,160.0,285309.0,19866.0,285308.0
694,2020-10-21,E92000001,22948.0,21762.0,191.0,144.0,258846.0,21762.0,258846.0
695,2020-10-20,E92000001,17814.0,21638.0,174.0,213.0,254582.0,21638.0,254582.0
696,2020-10-19,E92000001,16365.0,22369.0,159.0,72.0,250691.0,22369.0,250691.0
697,2020-10-18,E92000001,14704.0,11982.0,121.0,59.0,248653.0,11982.0,248653.0
698,2020-10-17,E92000001,13299.0,12487.0,162.0,128.0,244217.0,12487.0,244217.0
699,2020-10-16,E92000001,12176.0,14761.0,122.0,120.0,289222.0,14761.0,289222.0
700,2020-10-15,E92000001,16139.0,15429.0,124.0,111.0,258163.0,15429.0,258163.0
701,2020-10-14,E92000001,16132.0,16646.0,102.0,108.0,249730.0,16646.0,249730.0
702,2020-10-13,E92000001,14310.0,15660.0,87.0,124.0,228862.0,15660.0,228862.0
703,2020-10-12,E92000001,11647.0,16420.0,97.0,43.0,238167.0,16420.0,238167.0
704,2020-10-11,E92000001,10383.0,9781.0,104.0,62.0,206819.0,9781.0,206819.0
705,2020-10-10,E92000001,12628.0,10301.0,91.0,54.0,207006.0,10301.0,207006.0
706,2020-10-09,E92000001,10772.0,13159.0,68.0,79.0,245827.0,13159.0,245827.0
707,2020-10-08,E92000001,14952.0,15452.0,78.0,70.0,223421.0,15452.0,223421.0
708,2020-10-07,E92000001,11528.0,15418.0,81.0,65.0,226848.0,15418.0,226848.0
709,2020-10-06,E92000001,12648.0,14458.0,62.0,63.0,218326.0,14458.0,218326.0
710,2020-10-05,E92000001,10685.0,14218.0,59.0,19.0,238391.0,14218.0,238391.0
711,2020-10-04,E92000001,21309.0,9966.0,54.0,32.0,189012.0,9966.0,189012.0
712,2020-10-03,E92000001,10806.0,9820.0,55.0,39.0,209806.0,9820.0,209806.0
713,2020-10-02,E92000001,4797.0,11719.0,65.0,58.0,215848.0,11719.0,215848.0
714,2020-10-01,E92000001,5589.0,11444.0,56.0,48.0,210923.0,11444.0,210923.0
715,2020-09-30,E92000001,5656.0,10663.0,48.0,62.0,211426.0,10663.0,211426.0
716,2020-09-29,E92000001,5651.0,8832.0,43.0,68.0,206204.0,8832.0,206204.0
717,2020-09-28,E92000001,3316.0,8641.0,47.0,13.0,212412.0,8641.0,212412.0
718,2020-09-27,E92000001,4800.0,6084.0,44.0,16.0,188051.0,6084.0,188051.0
719,2020-09-26,E92000001,4639.0,5704.0,36.0,30.0,189544.0,5704.0,189544.0
720,2020-09-25,E92000001,5723.0,6105.0,30.0,31.0,225565.0,6105.0,225565.0
721,2020-09-24,E92000001,5632.0,6361.0,33.0,37.0,213163.0,6361.0,213163.0
722,2020-09-23,E92000001,5083.0,5933.0,52.0,33.0,212026.0,5933.0,212026.0
723,2020-09-22,E92000001,4187.0,5400.0,35.0,36.0,210638.0,5400.0,210638.0
724,2020-09-21,E92000001,3754.0,4727.0,24.0,9.0,201976.0,4727.0,201976.0
725,2020-09-20,E92000001,3279.0,4652.0,28.0,18.0,180347.0,4652.0,180347.0
726,2020-09-19,E92000001,3638.0,4215.0,19.0,22.0,199401.0,4215.0,199401.0
727,2020-09-18,E92000001,3771.0,4290.0,21.0,23.0,219572.0,4290.0,219572.0
728,2020-09-17,E92000001,2788.0,3979.0,25.0,18.0,195487.0,3979.0,195487.0
729,2020-09-16,E92000001,3396.0,3778.0,23.0,17.0,216397.0,3778.0,216397.0
730,2020-09-15,E92000001,2649.0,3057.0,15.0,25.0,216375.0,3057.0,216375.0
731,2020-09-14,E92000001,2259.0,2941.0,17.0,7.0,214212.0,2941.0,214212.0
732,2020-09-13,E92000001,2837.0,1722.0,15.0,5.0,171875.0,1722.0,171875.0
733,2020-09-12,E92000001,3008.0,2224.0,18.0,9.0,176481.0,2224.0,176481.0
734,2020-09-11,E92000001,3143.0,2893.0,10.0,6.0,206136.0,2893.0,206136.0
735,2020-09-10,E92000001,2578.0,3143.0,12.0,13.0,196670.0,3143.0,196670.0
736,2020-09-09,E92000001,2286.0,2893.0,10.0,8.0,187395.0,2893.0,187395.0
737,2020-09-08,E92000001,2094.0,3071.0,10.0,27.0,182990.0,3071.0,182990.0
738,2020-09-07,E92000001,2528.0,3530.0,13.0,2.0,180199.0,3530.0,180199.0
739,2020-09-06,E92000001,2576.0,2079.0,9.0,2.0,146302.0,2079.0,146302.0
740,2020-09-05,E92000001,1477.0,2200.0,12.0,11.0,130238.0,2200.0,130238.0
741,2020-09-04,E92000001,1669.0,2637.0,8.0,9.0,167783.0,2637.0,167783.0
742,2020-09-03,E92000001,1507.0,2716.0,6.0,11.0,151434.0,2716.0,151434.0
743,2020-09-02,E92000001,1239.0,2696.0,10.0,7.0,169017.0,2696.0,169017.0
744,2020-09-01,E92000001,1041.0,1962.0,4.0,2.0,160914.0,1962.0,160914.0
745,2020-08-31,E92000001,1149.0,1279.0,8.0,2.0,133756.0,1279.0,133756.0
746,2020-08-30,E92000001,1487.0,987.0,6.0,1.0,130384.0,987.0,130384.0
747,2020-08-29,E92000001,891.0,1051.0,5.0,12.0,124797.0,1051.0,124797.0
748,2020-08-28,E92000001,1106.0,1395.0,9.0,9.0,144011.0,1395.0,144011.0
749,2020-08-27,E92000001,1350.0,1356.0,9.0,10.0,153509.0,1356.0,153509.0
750,2020-08-26,E92000001,875.0,1181.0,11.0,13.0,152318.0,1181.0,152318.0
751,2020-08-25,E92000001,1065.0,1085.0,12.0,16.0,148252.0,1085.0,148252.0
752,2020-08-24,E92000001,758.0,1157.0,5.0,3.0,166213.0,1157.0,166213.0
753,2020-08-23,E92000001,938.0,704.0,15.0,4.0,131106.0,704.0,131106.0
754,2020-08-22,E92000001,1060.0,732.0,7.0,17.0,136968.0,732.0,136968.0
755,2020-08-21,E92000001,908.0,1031.0,7.0,2.0,157860.0,1031.0,157860.0
756,2020-08-20,E92000001,1035.0,1254.0,8.0,6.0,151543.0,1254.0,151543.0
757,2020-08-19,E92000001,707.0,1109.0,3.0,15.0,150360.0,1109.0,150360.0
758,2020-08-18,E92000001,975.0,955.0,7.0,11.0,126967.0,955.0,126967.0
759,2020-08-17,E92000001,634.0,1159.0,12.0,3.0,127422.0,1159.0,127422.0
760,2020-08-16,E92000001,952.0,534.0,4.0,3.0,132461.0,534.0,132461.0
761,2020-08-15,E92000001,934.0,656.0,12.0,2.0,137479.0,656.0,137479.0
762,2020-08-14,E92000001,1284.0,1059.0,6.0,10.0,142219.0,1059.0,142219.0
763,2020-08-13,E92000001,1059.0,1036.0,7.0,18.0,124798.0,1036.0,124798.0
764,2020-08-12,E92000001,925.0,1126.0,7.0,15.0,133657.0,1126.0,133657.0
765,2020-08-11,E92000001,1035.0,1247.0,10.0,11.0,130528.0,1247.0,130528.0
766,2020-08-10,E92000001,699.0,1375.0,11.0,17.0,126286.0,1375.0,126286.0
767,2020-08-09,E92000001,988.0,569.0,9.0,5.0,118139.0,569.0,118139.0
768,2020-08-08,E92000001,679.0,648.0,11.0,2.0,111394.0,648.0,111394.0
769,2020-08-07,E92000001,796.0,892.0,8.0,5.0,127852.0,892.0,127852.0
770,2020-08-06,E92000001,826.0,1005.0,9.0,15.0,126481.0,1005.0,126481.0
771,2020-08-05,E92000001,804.0,974.0,3.0,12.0,121852.0,974.0,121852.0
772,2020-08-04,E92000001,617.0,965.0,10.0,17.0,122678.0,965.0,122678.0
773,2020-08-03,E92000001,856.0,963.0,15.0,1.0,117588.0,963.0,117588.0
774,2020-08-02,E92000001,676.0,518.0,8.0,2.0,101118.0,518.0,101118.0
775,2020-08-01,E92000001,722.0,508.0,9.0,11.0,103346.0,508.0,103346.0
776,2020-07-31,E92000001,814.0,644.0,10.0,14.0,124319.0,644.0,124319.0
777,2020-07-30,E92000001,812.0,879.0,8.0,0.0,121199.0,879.0,121199.0
778,2020-07-29,E92000001,700.0,994.0,8.0,29.0,112469.0,994.0,112469.0
779,2020-07-28,E92000001,547.0,796.0,10.0,21.0,110496.0,796.0,110496.0
780,2020-07-27,E92000001,616.0,824.0,12.0,3.0,82117.0,824.0,82117.0
781,2020-07-26,E92000001,721.0,518.0,15.0,7.0,81266.0,518.0,81266.0
782,2020-07-25,E92000001,710.0,499.0,14.0,15.0,105691.0,499.0,105691.0
783,2020-07-24,E92000001,688.0,720.0,6.0,32.0,124630.0,720.0,124630.0
784,2020-07-23,E92000001,702.0,741.0,16.0,9.0,106285.0,741.0,106285.0
785,2020-07-22,E92000001,519.0,764.0,17.0,16.0,97502.0,764.0,97502.0
786,2020-07-21,E92000001,399.0,697.0,20.0,25.0,101019.0,697.0,101019.0
787,2020-07-20,E92000001,535.0,769.0,12.0,10.0,76859.0,769.0,76859.0
788,2020-07-19,E92000001,672.0,419.0,14.0,10.0,78758.0,419.0,78758.0
789,2020-07-18,E92000001,796.0,473.0,15.0,9.0,107232.0,473.0,107232.0
790,2020-07-17,E92000001,635.0,548.0,18.0,25.0,131838.0,548.0,131838.0
791,2020-07-16,E92000001,597.0,644.0,12.0,23.0,126865.0,644.0,126865.0
792,2020-07-15,E92000001,506.0,726.0,20.0,24.0,106914.0,726.0,106914.0
793,2020-07-14,E92000001,372.0,661.0,20.0,42.0,94709.0,661.0,94709.0
794,2020-07-13,E92000001,497.0,694.0,24.0,8.0,74304.0,694.0,74304.0
795,2020-07-12,E92000001,615.0,351.0,13.0,9.0,70181.0,351.0,70181.0
796,2020-07-11,E92000001,806.0,433.0,20.0,16.0,90006.0,433.0,90006.0
797,2020-07-10,E92000001,480.0,524.0,23.0,34.0,113112.0,524.0,113112.0
798,2020-07-09,E92000001,617.0,688.0,35.0,29.0,103068.0,688.0,103068.0
799,2020-07-08,E92000001,606.0,682.0,23.0,52.0,94175.0,682.0,94175.0
800,2020-07-07,E92000001,572.0,565.0,26.0,50.0,84607.0,565.0,84607.0
801,2020-07-06,E92000001,331.0,664.0,35.0,11.0,61151.0,664.0,61151.0
802,2020-07-05,E92000001,492.0,544.0,25.0,18.0,54536.0,544.0,54536.0
803,2020-07-04,E92000001,579.0,385.0,31.0,27.0,70694.0,385.0,70694.0
804,2020-07-03,E92000001,502.0,536.0,27.0,45.0,90269.0,536.0,90269.0
805,2020-07-02,E92000001,523.0,561.0,40.0,31.0,82700.0,561.0,82700.0
806,2020-07-01,E92000001,177.0,607.0,21.0,90.0,83259.0,607.0,83259.0
807,2020-06-30,E92000001,196.0,578.0,43.0,47.0,78095.0,578.0,78095.0
808,2020-06-29,E92000001,99.0,666.0,34.0,17.0,60068.0,666.0,60068.0
809,2020-06-28,E92000001,142.0,413.0,42.0,28.0,46908.0,413.0,46908.0
810,2020-06-27,E92000001,192.0,506.0,41.0,34.0,56640.0,506.0,56640.0
811,2020-06-26,E92000001,175.0,640.0,38.0,76.0,64457.0,640.0,64457.0
812,2020-06-25,E92000001,261.0,643.0,58.0,91.0,62639.0,643.0,62639.0
813,2020-06-24,E92000001,107.0,732.0,67.0,74.0,63748.0,732.0,63748.0
814,2020-06-23,E92000001,210.0,727.0,62.0,84.0,65306.0,727.0,65306.0
815,2020-06-22,E92000001,178.0,821.0,58.0,13.0,52009.0,821.0,52009.0
816,2020-06-21,E92000001,215.0,550.0,47.0,30.0,41492.0,550.0,41492.0
817,2020-06-20,E92000001,324.0,626.0,54.0,67.0,53464.0,626.0,53464.0
818,2020-06-19,E92000001,323.0,818.0,47.0,73.0,67611.0,818.0,67611.0
819,2020-06-18,E92000001,281.0,938.0,57.0,60.0,64173.0,938.0,64173.0
820,2020-06-17,E92000001,252.0,914.0,54.0,90.0,63369.0,914.0,63369.0
821,2020-06-16,E92000001,252.0,996.0,70.0,106.0,63788.0,996.0,63788.0
822,2020-06-15,E92000001,219.0,944.0,62.0,25.0,63259.0,944.0,63259.0
823,2020-06-14,E92000001,292.0,752.0,76.0,23.0,48597.0,752.0,48597.0
824,2020-06-13,E92000001,372.0,785.0,52.0,94.0,66267.0,785.0,66267.0
825,2020-06-12,E92000001,392.0,938.0,73.0,117.0,74856.0,938.0,74856.0
826,2020-06-11,E92000001,304.0,915.0,72.0,64.0,72586.0,915.0,72586.0
827,2020-06-10,E92000001,63.0,1086.0,98.0,143.0,73947.0,1086.0,73947.0
828,2020-06-09,E92000001,651.0,1066.0,85.0,179.0,72437.0,1066.0,72437.0
829,2020-06-08,E92000001,92.0,990.0,112.0,44.0,59584.0,990.0,59584.0
830,2020-06-07,E92000001,228.0,668.0,113.0,49.0,59321.0,668.0,59321.0
831,2020-06-06,E92000001,422.0,723.0,99.0,126.0,63993.0,723.0,63993.0
832,2020-06-05,E92000001,451.0,1020.0,109.0,239.0,76323.0,1020.0,76323.0
833,2020-06-04,E92000001,431.0,1147.0,121.0,112.0,70797.0,1147.0,70797.0
834,2020-06-03,E92000001,462.0,1251.0,138.0,218.0,74074.0,1251.0,74074.0
835,2020-06-02,E92000001,444.0,1365.0,155.0,228.0,68696.0,1365.0,68696.0
836,2020-06-01,E92000001,294.0,1319.0,121.0,79.0,57436.0,1319.0,57436.0
837,2020-05-31,E92000001,320.0,984.0,113.0,39.0,51101.0,984.0,51101.0
838,2020-05-30,E92000001,715.0,1010.0,145.0,117.0,61155.0,1010.0,61155.0
839,2020-05-29,E92000001,560.0,1374.0,163.0,246.0,69995.0,1374.0,69995.0
840,2020-05-28,E92000001,519.0,1575.0,182.0,315.0,65511.0,1575.0,65511.0
841,2020-05-27,E92000001,609.0,1616.0,172.0,396.0,53604.0,1616.0,53604.0
842,2020-05-26,E92000001,492.0,1461.0,189.0,105.0,53835.0,1461.0,53835.0
843,2020-05-25,E92000001,494.0,1389.0,175.0,86.0,50945.0,1389.0,50945.0
844,2020-05-24,E92000001,584.0,1206.0,170.0,362.0,45424.0,1206.0,45424.0
845,2020-05-23,E92000001,979.0,1309.0,200.0,197.0,52854.0,1309.0,52854.0
846,2020-05-22,E92000001,1083.0,1798.0,195.0,257.0,65304.0,1798.0,65304.0
847,2020-05-21,E92000001,854.0,2277.0,202.0,220.0,73533.0,2277.0,73533.0
848,2020-05-20,E92000001,824.0,2359.0,236.0,259.0,66778.0,2359.0,66778.0
849,2020-05-19,E92000001,857.0,2602.0,231.0,447.0,74960.0,2602.0,74960.0
850,2020-05-18,E92000001,816.0,2226.0,253.0,134.0,57662.0,2226.0,57662.0
851,2020-05-17,E92000001,788.0,1593.0,222.0,43.0,59700.0,1593.0,59700.0
852,2020-05-16,E92000001,1136.0,1781.0,268.0,348.0,55901.0,1781.0,55901.0
853,2020-05-15,E92000001,1112.0,2145.0,269.0,280.0,92016.0,2145.0,92016.0
854,2020-05-14,E92000001,1189.0,2222.0,277.0,303.0,64047.0,2222.0,64047.0
855,2020-05-13,E92000001,1146.0,2899.0,256.0,362.0,68515.0,2899.0,68515.0
856,2020-05-12,E92000001,1067.0,2940.0,275.0,539.0,63188.0,2940.0,63188.0
857,2020-05-11,E92000001,891.0,3088.0,260.0,174.0,64424.0,3088.0,64424.0
858,2020-05-10,E92000001,1007.0,2013.0,300.0,190.0,51411.0,2013.0,51411.0
859,2020-05-09,E92000001,1349.0,1797.0,331.0,226.0,52623.0,1797.0,52623.0
860,2020-05-08,E92000001,1694.0,2622.0,331.0,498.0,56332.0,2622.0,56332.0
861,2020-05-07,E92000001,2133.0,3205.0,399.0,377.0,65607.0,3205.0,65607.0
862,2020-05-06,E92000001,1611.0,3264.0,391.0,529.0,51988.0,3264.0,51988.0
863,2020-05-05,E92000001,1842.0,3148.0,392.0,639.0,58025.0,3148.0,58025.0
864,2020-05-04,E92000001,1485.0,2851.0,412.0,247.0,70002.0,2851.0,70002.0
865,2020-05-03,E92000001,2019.0,2648.0,388.0,222.0,52156.0,2648.0,52156.0
866,2020-05-02,E92000001,2228.0,2762.0,424.0,485.0,51444.0,2762.0,51444.0
867,2020-05-01,E92000001,2501.0,4109.0,479.0,623.0,61728.0,4109.0,61728.0
868,2020-04-30,E92000001,2484.0,4314.0,484.0,543.0,68399.0,4314.0,68399.0
869,2020-04-29,E92000001,1403.0,4737.0,495.0,604.0,63410.0,4737.0,63410.0
870,2020-04-28,E92000001,1989.0,4113.0,498.0,862.0,46124.0,4113.0,46124.0
871,2020-04-27,E92000001,2264.0,4056.0,506.0,289.0,22237.0,4056.0,22237.0
872,2020-04-26,E92000001,2152.0,3137.0,560.0,327.0,12494.0,3137.0,12494.0
873,2020-04-25,E92000001,2826.0,3381.0,554.0,729.0,14878.0,3381.0,14878.0
874,2020-04-24,E92000001,3004.0,4352.0,602.0,821.0,23626.0,4352.0,23626.0
875,2020-04-23,E92000001,3084.0,4575.0,595.0,594.0,20067.0,4575.0,20067.0
876,2020-04-22,E92000001,3020.0,4812.0,643.0,725.0,18838.0,4812.0,18838.0
877,2020-04-21,E92000001,3087.0,3995.0,651.0,1116.0,19453.0,3995.0,19453.0
878,2020-04-20,E92000001,2401.0,3698.0,685.0,536.0,19599.0,3698.0,19599.0
879,2020-04-19,E92000001,3607.0,3494.0,688.0,380.0,11425.0,3494.0,11425.0
880,2020-04-18,E92000001,3548.0,4142.0,706.0,1004.0,14052.0,4142.0,14052.0
881,2020-04-17,E92000001,3985.0,4088.0,742.0,826.0,19253.0,4088.0,19253.0
882,2020-04-16,E92000001,3118.0,4360.0,754.0,906.0,18832.0,4360.0,18832.0
883,2020-04-15,E92000001,3188.0,4240.0,782.0,730.0,18560.0,4240.0,18560.0
884,2020-04-14,E92000001,3854.0,3568.0,770.0,1007.0,16317.0,3568.0,16317.0
885,2020-04-13,E92000001,2999.0,3463.0,805.0,694.0,14702.0,3463.0,14702.0
886,2020-04-12,E92000001,3672.0,2958.0,856.0,604.0,11734.0,2958.0,11734.0
887,2020-04-11,E92000001,3841.0,3085.0,864.0,745.0,12336.0,3085.0,12336.0
888,2020-04-10,E92000001,4263.0,3590.0,850.0,1035.0,14221.0,3590.0,14221.0
889,2020-04-09,E92000001,3798.0,4076.0,875.0,990.0,16956.0,4076.0,16956.0
890,2020-04-08,E92000001,4788.0,4315.0,977.0,922.0,17122.0,4315.0,17122.0
891,2020-04-07,E92000001,2978.0,4605.0,909.0,1009.0,17900.0,4605.0,17900.0
892,2020-04-06,E92000001,3176.0,4407.0,806.0,531.0,17507.0,4407.0,17507.0
893,2020-04-05,E92000001,5107.0,3094.0,829.0,578.0,11200.0,3094.0,11200.0
894,2020-04-04,E92000001,2910.0,3405.0,838.0,689.0,13702.0,3405.0,13702.0
895,2020-04-03,E92000001,3576.0,4102.0,743.0,654.0,16825.0,4102.0,16825.0
896,2020-04-02,E92000001,3583.0,4097.0,731.0,603.0,16638.0,4097.0,16638.0
897,2020-04-01,E92000001,3630.0,4150.0,698.0,613.0,16301.0,4150.0,16301.0
898,2020-03-31,E92000001,2414.0,3816.0,604.0,368.0,16161.0,3816.0,16161.0
899,2020-03-30,E92000001,2107.0,3514.0,540.0,353.0,14832.0,3514.0,14832.0
